STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2111FRAN1702, Đọc - Viết 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 2111MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.00, Ð, ,Chi tiết
 3, 2111PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 2111FRAN1701, Nghe - Nói 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 2111FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 2111POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 2111POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 2121POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 2121MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 3.00, Ð, ,Chi tiết
 3, 2121FRAN1704, Đọc - Viết 2, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 2121PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 2121POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 2121FRAN1703, Nghe - Nói 2, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 2121FRAN1251, Tiếng Anh du lịch 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 2121FRAN1283, Tiếng Pháp du lịch 1, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 1, 2211FRAN1726, Đọc - Viết 3 (Du lịch), 2, Bắt Buộc, , , ,Chi tiết
 2, 2211FRAN1742, Du lịch điện tử, 2, Bắt Buộc, , , ,Chi tiết
 3, 2211PHYL2412, Giáo dục Thể chất 3 - Cầu lông nâng cao, 1, Tự Chọn, 3.00, B, ,Chi tiết
 4, 2211FRAN1725, Nghe - Nói 3 (Du lịch), 3, Bắt Buộc, , , ,Chi tiết
 5, 2211FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 2211FRAN1252, Tiếng Anh du lịch 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 2211FRAN1284, Tiếng Pháp du lịch 2, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 2211FRAN1739, Tổng quan du lịch, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 2211POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 1, 2221FRAN1740, Cơ sở văn hóa Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 2221FRAN1237, Địa lý du lịch, 2, Bắt Buộc, , , ,Chi tiết
 3, 2221FRAN1728, Đọc - Viết 4 (Du lịch), 2, Bắt Buộc, , , ,Chi tiết
 4, 2221FRAN1236, Lịch sử và du lịch, 2, Bắt Buộc, , , ,Chi tiết
 5, 2221FRAN1727, Nghe - Nói 4 (Du lịch), 3, Bắt Buộc, , , ,Chi tiết
 6, 2221FRAN1074, Nghiệp vụ hướng dẫn du lịch, 2, Bắt Buộc, , , ,Chi tiết
 7, 2221FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 8, 2221FRAN1247, Nhập môn Kinh tế, 2, Bắt Buộc, , , ,Chi tiết
 9, 2221FRAN1736, Phương pháp nghiên cứu khoa học chuyên ngành du lịch, 2, Bắt Buộc, , , ,Chi tiết
 10, 2221FRAN1076, Thuyết minh tuyến điểm du lịch, 2, Bắt Buộc, , , ,Chi tiết
