STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1011LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1011PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1011ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1011ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1011ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1011ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1011ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1011POLI1901, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP1, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1011FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1011COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 11, 1011ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1021PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1021ENGL1119, Kỹ năng đọc thương mại 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1021ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1021ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1021ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1021POLI1902, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP2, 3, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1021PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1021FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, 1.00, D, ,Chi tiết
 9, 1021LITR1007, Tiếng Việt, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1111LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1111POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1111PHYL1004-8, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1111ENGL1123, Kỹ năng đọc thương mại 3, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1111ENGL1121, Kỹ năng nghe thương mại 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1111ENGL1122, Kỹ năng nói thương mại 3, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1111ENGL1124, Kỹ năng viết thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1111ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 1111FREN2003," Tiếng Pháp ngoại ngữ 2, học phần 3", 3, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1111ENGL1039, Viết 1, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1121ENGL1127, Kỹ năng đọc thương mại 4, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1121ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1121ENGL1126, Kỹ năng nói thương mại 4, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1121ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1121ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1121ENGL1107, Quản trị học, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1121FREN2004," Tiếng Pháp ngoại ngữ 2, học phần 4", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1211ENGL1131, Kỹ năng đọc thương mại 5, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1211ENGL1129, Kỹ năng nghe thương mại 5, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 3, 1211ENGL1130, Kỹ năng nói thương mại 5, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1211ENGL1132, Kỹ năng viết thương mại 5, 2, Bắt Buộc, 3.00, B, ,Chi tiết
