STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 3, 1311FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 4, 1311FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 5, 1311PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1311PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1311FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 8, 1311FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 9, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 10, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 11, 1311ENGL2001," Tiếng Anh ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 12, 1311ENGL2001," Tiếng Anh ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 13, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, , , ,Chi tiết
 14, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, , , ,Chi tiết
