STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1611FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 3, 1611FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1621FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1621PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1621FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1621FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1621POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1621FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1621MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, A, ,Chi tiết
 8, 1621FRAN1129, Tiếng Việt chuyên ngành tiếng Pháp Biên phiên dịch, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1621POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 1711FRAN1113, Đọc - Viết 2 BPD, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1711POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1711PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1711PHYL2410, Giáo dục Thể chất 2 - Khiêu vũ thể thao cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1711FRAN1103, Nghe - Nói 2 BPD, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1711FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1711FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 8, 1711FRAN1056, Phương pháp dạy và học tiếng Pháp, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1711ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1721FRAN1114, Đọc - Viết 3 BPD, 2, Bắt Buộc, , , ,Chi tiết
 2, 1721FRAN1147, Khái niệm Kinh tế cơ bản, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1721FRAN1104, Nghe - Nói 3 BPD, 3, Bắt Buộc, , , ,Chi tiết
 4, 1721FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Bắt Buộc, , , ,Chi tiết
 5, 1721FRAN1138, Thông tin thời sự 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1721FRAN1065, Thực hành dịch viết 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1721FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
