STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311MATH1020, Đại số tuyến tính 1, 3, Bắt Buộc, , , ,Chi tiết
 2, 1311MATH1024, Giải tích các hàm một biến, 4, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1311MATH1023, Hình học giải tích, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1311MATH1022, Logic toán, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1311FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 8, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 1321MATH1021, Đại số tuyến tính 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 1321MATH1025, Giải tích các hàm nhiều biến, 3, Bắt Buộc, , , ,Chi tiết
 3, 1321PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1321PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1321MATH1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, , , ,Chi tiết
 6, 1321PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1321FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 1.00, D, ,Chi tiết
 8, 1321COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 9, 1321POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 1, 1331MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1331MATH1020, Đại số tuyến tính 1, 3, Bắt Buộc, , , ,Chi tiết
 3, 1331MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1331MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , , ,Chi tiết
 1, 1411MATH1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, , , ,Chi tiết
 2, 1411MATH1026, Đại số đại cương 1, 3, Bắt Buộc, , , ,Chi tiết
 3, 1411MATH1029, Đại số sơ cấp, 3, Bắt Buộc, , , ,Chi tiết
 4, 1411POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, , , ,Chi tiết
 5, 1411PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1411PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 0.00, F, ,Chi tiết
 7, 1411MATH1042, Lý luận dạy học môn toán 1, 2, Bắt Buộc, , , ,Chi tiết
 8, 1411MATH1039, Qui hoạch tuyến tính, 2, Bắt Buộc, , , ,Chi tiết
 9, 1411PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 10, 1411PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 11, 1411FLAN1003, Tiếng Anh học phần III, 3, Tự Chọn, , , ,Chi tiết
 12, 1411MATH1007, Xác suất thống kê, 2, Bắt Buộc, , , ,Chi tiết
 13, 1411MATH1041, Xác suất thống kê 2, 2, Bắt Buộc, , , ,Chi tiết
 1, 1421MATH1036, Độ đo và tích phân, 3, Bắt Buộc, , , ,Chi tiết
 2, 1421PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 3, 1421PSYC1004, Giáo dục học phổ thông, 3, Bắt Buộc, , , ,Chi tiết
 4, 1421PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1421MATH1032, Hàm một biến phức, 3, Bắt Buộc, , , ,Chi tiết
 6, 1421MATH1030, Hình học cao cấp, 4, Bắt Buộc, , , ,Chi tiết
 7, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, , , ,Chi tiết
 8, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
