STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1011LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 1011ENGL1033, Đọc 1, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1011PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1011ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1011ENGL1043, Nghe 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1011POLI1901, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1011ENGL1051, Nói 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1011CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, 1.50, D+, ,Chi tiết
 9, 1011ENGL1039, Viết 1, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 1, 1021PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1021CHIN2002," Tiếng Trung ngoại ngữ 2, học phần 2", 3, Tự Chọn, , , ,Chi tiết
 1, 1111PHYL1005-8, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 2, 1111CHIN2003," Tiếng Trung ngoại ngữ 2, học phần 3", 3, Tự Chọn, 1.00, D, ,Chi tiết
 3, 1111ENGL1039, Viết 1, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1121ENGL1036, Đọc 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1121PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1121ENGL1010, Lý luận và phương pháp giảng dạy Tiếng Anh 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1121ENGL1046, Nghe 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1121ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1121ENGL1054, Nói 4, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1121CHIN2004," Tiếng Trung ngoại ngữ 2, học phần 4", 3, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1121ENGL1040, Viết 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1121ENGL1042, Viết 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1411ENGL1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, , , ,Chi tiết
 2, 1411ENGL1037, Đọc 5, 2, Tự Chọn, , , ,Chi tiết
 3, 1411PSYC1004, Giáo dục học phổ thông, 3, Bắt Buộc, , , ,Chi tiết
 4, 1411ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, , , ,Chi tiết
 5, 1411ENGL1011, Lý luận và phương pháp giảng dạy Tiếng Anh 2, 4, Bắt Buộc, , , ,Chi tiết
 6, 1411ENGL1047, Nghe 5, 2, Tự Chọn, , , ,Chi tiết
 7, 1411ENGL1055, Nói 5, 2, Tự Chọn, , , ,Chi tiết
 8, 1411ENGL1029, Văn học Anh hiện đại 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 1411ENGL1031, Văn học Mỹ 1, 2, Bắt Buộc, , , ,Chi tiết
 1, 1521ENGL1120, Kỹ năng viết thương mại 2, 2, Tự Chọn, , , ,Chi tiết
