STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1111LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1111PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1111ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 1111ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1111ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1111ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1111ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1111POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1111CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 10, 1111COMP1001, Tin học căn bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 11, 1111ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1121MILI1001, Giáo dục quốc phòng (HP1), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1121MILI1002, Giáo dục quốc phòng (HP2), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1121MILI1003, Giáo dục quốc phòng (HP3), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1121MILI1004, Giáo dục quốc phòng (HP4), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 5, 1121PHYL1003-8, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1121ENGL1119, Kỹ năng đọc thương mại 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1121ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1121ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1121ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1121PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 11, 1121CHIN2002," Tiếng Trung ngoại ngữ 2, học phần 2", 3, Tự Chọn, 2.50, C+, ,Chi tiết
 12, 1121LITR1007, Tiếng Việt, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 13, 1121POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1211LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1211POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1211PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1211ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1211ENGL1123, Kỹ năng đọc thương mại 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1211ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1211ENGL1121, Kỹ năng nghe thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1211ENGL1122, Kỹ năng nói thương mại 3, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1211ENGL1124, Kỹ năng viết thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 1211ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 11, 1211CHIN2003," Tiếng Trung ngoại ngữ 2, học phần 3", 3, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1221ENGL1127, Kỹ năng đọc thương mại 4, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1221ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1221ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1221ENGL1126, Kỹ năng nói thương mại 4, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1221ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1221ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1221ENGL1107, Quản trị học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1221ENGL1140, Thuyết trình, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1221CHIN2004," Tiếng Trung ngoại ngữ 2, học phần 4", 3, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1231ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1311ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1311ENGL1131, Kỹ năng đọc thương mại 5, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1311ENGL1129, Kỹ năng nghe thương mại 5, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1311ENGL1130, Kỹ năng nói thương mại 5, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1311ENGL1132, Kỹ năng viết thương mại 5, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1311ENGL1077, Lý thuyết dịch, 2, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1311ENGL1009, Ngôn ngữ học đối chiếu Anh – Việt, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1311ENGL1021, Phân tích ngôn từ, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1321ENGL1135, Kỹ năng đọc thương mại 6, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1321ENGL1133, Kỹ năng nghe thương mại 6, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1321ENGL1134, Kỹ năng nói thương mại 6, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1321ENGL1136, Kỹ năng viết thương mại 6, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1321ENGL1108, Nghiên cứu thương mại, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1321ENGL1023, Ngôn ngữ xã hội học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1321ENGL1110, Tiếp thị, 4, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1321ENGL1106, Tổng quan thương mại, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1331ENGL1145, Quản trị nguồn nhân lực, 2, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1411ENGL1146, Đạo đức kinh doanh, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 2, 1411ENGL1062, Học ngoại ngữ với sự hỗ trợ của CNTT, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1411ENGL1139, Kỹ năng làm việc trong văn phòng, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1411ENGL1133, Kỹ năng nghe thương mại 6, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1411ENGL1141, Rèn luyện nghiệp vụ, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1411ENGL1144, Thương mại quốc tế, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1421ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, , , ,Chi tiết
 2, 1421ENGL1142, Thực tập cuối khóa, 6, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1511ENGL1146, Đạo đức kinh doanh, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1521ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
