STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1411ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 4, 1411ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 5, 1411ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, , , ,Chi tiết
 6, 1411ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 7, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 8, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , , ,Chi tiết
 9, 1411JAPN2001," Tiếng Nhật ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 10, 1411ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, , , ,Chi tiết
