STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1411FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1411FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 7, 1411ENGL2001," Tiếng Anh ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1421FREN1017, Ngữ âm, 2, Bắt Buộc, , , ,Chi tiết
 2, 1421FREN1019, Ngữ pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 3, 1421FREN1213, Tiếng Pháp 1 (DL), 4, Bắt Buộc, , , ,Chi tiết
 4, 1421FREN1074, Tin học và ứng dụng trong du lịch, 2, Bắt Buộc, , , ,Chi tiết
