STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411ENGL1033, Đọc 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1411ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1411ENGL1043, Nghe 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1411ENGL1051, Nói 1, 2, Bắt Buộc, , , ,Chi tiết
 8, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 9, 1411FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, 3.00, B, ,Chi tiết
 10, 1411ENGL1039, Viết 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1421ENGL1034, Đọc 2, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1421ENGL1044, Nghe 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1421ENGL1052, Nói 2, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1421FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, , , ,Chi tiết
 7, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, , , ,Chi tiết
 8, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 9, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 10, 1421ENGL1040, Viết 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1511ENGL1035, Đọc 3, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1511PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1511ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, , , ,Chi tiết
 6, 1511ENGL1045, Nghe 3, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 7, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, , , ,Chi tiết
 8, 1511ENGL1053, Nói 3, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 1511ENGL1056, Văn phạm, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 10, 1511ENGL1041, Viết 3, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 1, 1521ENGL1036, Đọc 4, 2, Bắt Buộc, , , ,Chi tiết
 2, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , , ,Chi tiết
 3, 1521PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1521ENGL1046, Nghe 4, 2, Bắt Buộc, , , ,Chi tiết
 5, 1521ENGL1076, Phiên dịch thương mại 1, 2, Tự Chọn, , , ,Chi tiết
 6, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
