STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411EARC1002, Âm nhạc cơ bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 5, 1411EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1411EARC1201, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1411PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1421EARC1022, Dinh dưỡng trẻ em, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1421EARC1203, Giáo dục học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1421PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1421EARC1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 1421EARC1016, Tâm lý học mầm non 1, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1421FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, , , ,Chi tiết
 2, 1511PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1511EARC1010, Múa cơ bản, 3, Bắt Buộc, , , ,Chi tiết
 4, 1511EARC1001, Mỹ thuật cơ bản, 3, Bắt Buộc, , , ,Chi tiết
 5, 1511EARC1017, Tâm lý học mầm non 2, 3, Bắt Buộc, , , ,Chi tiết
 6, 1511EARC1036, Thiết kế môi trường giáo dục trong trường mầm non, 2, Tự Chọn, , , ,Chi tiết
 7, 1511FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, , , ,Chi tiết
 8, 1511PRIM1005, Tiếng Việt trong giáo dục mầm non, 2, Bắt Buộc, , , ,Chi tiết
 9, 1511PRIM1001, Văn học thiếu nhi, 2, Bắt Buộc, , , ,Chi tiết
 1, 1521EARC1044, Rèn luyện nghiệp vụ sư phạm 1, 2, Bắt Buộc, , , ,Chi tiết
