STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1011EARC1002, Âm nhạc cơ bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1011PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1011EARC1001, Mỹ thuật cơ bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1011POLI1901, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1011EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1011PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1011FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 2.00, C, ,Chi tiết
 8, 1011PRIM1005, Tiếng Việt trong giáo dục mầm non, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1021EARC1022, Dinh dưỡng trẻ em, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1021PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1021PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1021POLI1902, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP2, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1021PSYC1005, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1021EARC1016, Tâm lý học mầm non 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1021FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1021COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1021PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1111POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1111EARC1018, Giáo dục học mầm non, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1111PHYL1005-8, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1111DOMS1004, Làm hoa giấy căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1111EARC1010, Múa cơ bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1111EARC1017, Tâm lý học mầm non 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1111FLAN1003, Tiếng Anh học phần III, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1111EARC1023, Vệ sinh - bệnh học trẻ em, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1121EARC1013, Âm nhạc mầm non, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1121EARC1033, Giao tiếp sư phạm mầm non, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1121EARC1015, Hướng dẫn trẻ em vẽ, 3, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1121EARC1021, Lý luận dạy học mầm non, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1121EARC1020, Phát triển chương trình Giáo dục Mầm non, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
