STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 2, 1711ENGL1406, Đọc - Viết 1, 3, Bắt Buộc, , , ,Chi tiết
 3, 1711MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 4, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1711ENGL1401, Nghe - Nói 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1711EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, , , ,Chi tiết
 7, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 1711PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 9, 1711TTTH1001, Tin học căn bản, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 1721ENGL1407, Đọc - Viết 2, 3, Bắt Buộc, , , ,Chi tiết
 2, 1721EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 1721ENGL1402, Nghe - Nói 2, 3, Bắt Buộc, , , ,Chi tiết
 4, 1721POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 5, 1721PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1731PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1731MILI2404," Hiểu biết chung về quân, binh chủng", 1, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 1811ENGL1406, Đọc - Viết 1, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1811ENGL1408, Đọc - Viết 3, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1811MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 5, 1811PHYL2412, Giáo dục Thể chất 3 - Cầu lông nâng cao, 1, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1811PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1811ENGL1403, Nghe - Nói 3, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 1811ENGL1411, Ngôn Ngữ học 1, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 1811EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 1811PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 11, 1811EDUC1348, Tổ chức hoạt động giáo dục ở trường phổ thông, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 12, 1811ENGL1428, Ứng dụng CNTT trong dạy học và dịch thuật tiếng Anh, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1821MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1821ENGL1407, Đọc - Viết 2, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1821ENGL1409, Đọc - Viết 4, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1821EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1821ENGL1430, Kiểm tra đánh giá kết quả học tập, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1821PSYC1491, Kỹ năng quản lý cảm xúc và giải quyết mâu thuẫn của giáo viên, 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1821ENGL1431, Lý luận và Phương pháp giảng dạy tiếng Anh 1, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1821ENGL1402, Nghe - Nói 2, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1821ENGL1404, Nghe - Nói 4, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 10, 1821ENGL1412, Ngôn ngữ học 2, 3, Bắt Buộc, , , ,Chi tiết
 11, 1821POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 12, 1821MILI2403," Quân sự chung, chiến thuật, kỹ thuật bắn súng ngắn và sử dụng lựu đạn", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 2011ENGL1403, Nghe - Nói 3, 3, Bắt Buộc, , , ,Chi tiết
 2, 2011ENGL1411, Ngôn Ngữ học 1, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 2011EDUC1348, Tổ chức hoạt động giáo dục ở trường phổ thông, 2, Bắt Buộc, , , ,Chi tiết
