STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2011FRAN1702, Đọc - Viết 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 2011PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.00, B, ,Chi tiết
 3, 2011FRAN1701, Nghe - Nói 1, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 2011FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 2011EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 2011POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 2011POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 2021FRAN1704, Đọc - Viết 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 2021PHYL2407, Giáo dục Thể chất 2 - Bóng rổ cơ bản, 1, Tự Chọn, 2.00, C, ,Chi tiết
 3, 2021POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 2021POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 2021FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, , , ,Chi tiết
 6, 2021FRAN1703, Nghe - Nói 2, 3, Bắt Buộc, , , ,Chi tiết
 7, 2021FRAN1735, Phương pháp NCKH giáo dục môn tiếng Pháp, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 2021ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 2021TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 2111FRAN1706, Đọc - Viết 3, 2, Bắt Buộc, , , ,Chi tiết
 2, 2111PHYL2414, Giáo dục Thể chất 3 - Bóng rổ nâng cao, 1, Tự Chọn, 0.00, F, ,Chi tiết
 3, 2111PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 4, 2111FRAN1059, Kiểm tra đánh giá KQHT môn tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 5, 2111FRAN1705, Nghe - Nói 3, 3, Bắt Buộc, , , ,Chi tiết
 6, 2111FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 7, 2111MILI2703, Quân sự chung, 2, Bắt Buộc, , , ,Chi tiết
 8, 2111FRAN1075, Quản trị lữ hành, 2, Tự Chọn, , , ,Chi tiết
 9, 2111ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, , , ,Chi tiết
 10, 2111POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
