STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1411ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1411ENGL1115, Kỹ năng đọc thương mại 1, 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1411ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 8, 1411ENGL1113, Kỹ năng nghe thương mại 1, 2, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1411ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 1411ENGL1114, Ký năng nói thương mại 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1411ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 12, 1411ENGL1116, Kỹ năng viết thương mại 1, 2, Tự Chọn, 2.00, C, ,Chi tiết
 13, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.50, D+, ,Chi tiết
 14, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.50, D+, ,Chi tiết
 15, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 16, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Tự Chọn, 4.00, Ð, ,Chi tiết
 17, 1411JAPN2001," Tiếng Nhật ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 18, 1411JAPN2001," Tiếng Nhật ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 19, JAPN2001," Tiếng Nhật ngoại ngữ 2, học phần 1", 3, Tự Chọn, , M, ,Chi tiết
 20, JAPN2002," Tiếng Nhật ngoại ngữ 2, học phần 2", 3, Tự Chọn, , M, ,Chi tiết
 21, JAPN2003," Tiếng Nhật ngoại ngữ 2, học phần 3", 3, Tự Chọn, , M, ,Chi tiết
 22, JAPN2004," Tiếng Nhật ngoại ngữ 2, học phần 4", 3, Tự Chọn, , M, ,Chi tiết
 23, 1411ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 24, 1411ENGL1137, Văn phạm thương mại, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1421ENGL1119, Kỹ năng đọc thương mại 2, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1421ENGL1119, Kỹ năng đọc thương mại 2, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1421ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1421ENGL1117, Kỹ năng nghe thương mại 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1421ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1421ENGL1118, Kỹ năng nói thương mại 2, 3, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1421ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 10, 1421ENGL1120, Kỹ năng viết thương mại 2, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 11, 1421JAPN2002," Tiếng Nhật ngoại ngữ 2, học phần 2", 3, Tự Chọn, 4.00, A, ,Chi tiết
 12, 1421JAPN2002," Tiếng Nhật ngoại ngữ 2, học phần 2", 3, Tự Chọn, 4.00, A, ,Chi tiết
 13, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 14, 1421LITR1007, Tiếng Việt, 2, Tự Chọn, 3.00, B, ,Chi tiết
 15, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 16, 1421COMP1001, Tin học căn bản, 3, Tự Chọn, 4.00, A, ,Chi tiết
 17, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 18, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1511PHYL1007, Giáo dục thể chất 3 (Thể dục nhịp điệu), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1511PHYL1007, Giáo dục thể chất 3 (Thể dục nhịp điệu), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1511ENGL1123, Kỹ năng đọc thương mại 3, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 8, 1511ENGL1123, Kỹ năng đọc thương mại 3, 2, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1511ENGL1121, Kỹ năng nghe thương mại 3, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 1511ENGL1121, Kỹ năng nghe thương mại 3, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 11, 1511ENGL1122, Kỹ năng nói thương mại 3, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 12, 1511ENGL1122, Kỹ năng nói thương mại 3, 3, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1511ENGL1124, Kỹ năng viết thương mại 3, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 14, 1511ENGL1124, Kỹ năng viết thương mại 3, 2, Tự Chọn, 4.00, A, ,Chi tiết
 15, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 16, 1511ENGL1019, Ngôn ngữ học 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 17, 1511JAPN2003," Tiếng Nhật ngoại ngữ 2, học phần 3", 3, Tự Chọn, 4.00, A, ,Chi tiết
 18, 1511JAPN2003," Tiếng Nhật ngoại ngữ 2, học phần 3", 3, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1521MILI1101, Đường lối quân sự của Đảng, 3, Tự Chọn, 4.00, Ð, ,Chi tiết
 3, 1521ENGL1127, Kỹ năng đọc thương mại 4, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1521ENGL1127, Kỹ năng đọc thương mại 4, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1521ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1521ENGL1125, Kỹ năng nghe thương mại 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1521ENGL1126, Kỹ năng nói thương mại 4, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1521ENGL1126, Kỹ năng nói thương mại 4, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1521ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1521ENGL1120, Kỹ năng viết thương mại 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 11, 1521ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 12, 1521ENGL1128, Kỹ năng viết thương mại 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1521ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 14, 1521ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 15, 1521ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 16, 1521ENGL1020, Ngôn ngữ học 2, 2, Tự Chọn, 0.00, F, ,Chi tiết
 17, 1521ENGL1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 18, 1521ENGL1205, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 2.00, C, ,Chi tiết
 19, 1521ENGL1107, Quản trị học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 20, 1521ENGL1107, Quản trị học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 21, 1521ENGL1140, Thuyết trình, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 22, 1521ENGL1140, Thuyết trình, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 23, 1521ENGL1106, Tổng quan thương mại, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 24, 1521ENGL1106, Tổng quan thương mại, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 1, 1611ENGL1131, Kỹ năng đọc thương mại 5, 2, Bắt Buộc, 3.00, B, ,Chi tiết
