STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1411POLI1004, Logic học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1421PSYC1063, Đại cương về khoa học quản lý, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1421PSYC1056, Điều khiển học và lý thuyết hệ thống, 1, Tự Chọn, 1.50, D+, ,Chi tiết
 3, 1421PSYC1041, Giáo dục gia đình, 2, Tự Chọn, 2.00, C, ,Chi tiết
 4, 1421PSYC1076, Hệ thống giáo dục quốc dân và bộ máy quản lý giáo dục, 1, Tự Chọn, , , ,Chi tiết
 5, 1421PSYC1057, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, , , ,Chi tiết
 6, 1421PSYC1048, Phương pháp học tập ở phổ thông và đại học, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 7, 1421PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 0.50, F+, ,Chi tiết
 8, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 1, 1511PSYC1071, Công tác Đảng và đoàn thể trong trường học, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 2, 1511PSYC1080, Đánh giá giáo dục, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 4, 1511PSYC1038, Giáo dục hướng nghiệp, 2, Tự Chọn, , , ,Chi tiết
 5, 1511PSYC1047, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1511PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 0.00, F, ,Chi tiết
 7, 1511PSYC1057, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1511PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 2.00, C, ,Chi tiết
 9, 1511PSYC1065," Tổ chức, quản lý cơ sở giáo dục - nhà trường", 2, Tự Chọn, 1.50, D+, ,Chi tiết
 1, 1521EDUC1306, Chiến lược phát triển giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1521EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, , , ,Chi tiết
 4, 1521EDUC1037, Giáo dục giá trị, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1521EDUC1022, Giao tiếp và ứng xử sư phạm, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1521EDUC1309, Khoa học quản lý giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1521EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 9, 1521PSYC1013, Tâm lý học giao tiếp, 2, Tự Chọn, 0.50, F+, ,Chi tiết
 10, 1521PSYC1083, Tâm lý học pháp lý, 2, Tự Chọn, , , ,Chi tiết
 11, 1521EDUC1308, Tâm lý học quản lý, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1531PSYC1067, Phát triển nguồn nhân lực và quản lý nhân sự trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 1, 1611EDUC1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, , , ,Chi tiết
 2, 1611LITR1028, Cú pháp học tiếng Việt, 2, Tự Chọn, , , ,Chi tiết
 3, 1611EDUC1338, Giáo dục hướng nghiệp, 2, Tự Chọn, , , ,Chi tiết
 4, 1611EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Tự Chọn, , , ,Chi tiết
 5, 1611EDUC1066, Kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 6, 1611EDUC1322, Kiểm tra và thanh tra trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 7, 1611EDUC1077, Nghiệp vụ quản lý hành chính trong các cơ sở giáo dục, 1, Bắt Buộc, , , ,Chi tiết
 8, 1611EDUC1313, Nhân cách và lao động của người cán bộ quản lý giáo dục, 2, Tự Chọn, , , ,Chi tiết
 9, 1611FREN1078, Tiếng Anh du lịch 1, 3, Tự Chọn, , , ,Chi tiết
 10, 1611EDUC1065," Tổ chức, quản lý cơ sở giáo dục - nhà trường", 2, Bắt Buộc, , , ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1621PRIM1061, Đánh giá kết quả học tập ở tiểu học, 2, Tự Chọn, , , ,Chi tiết
 3, 1621EDUC1022, Giao tiếp và ứng xử sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 4, 1621TNST2442, Kỹ năng thiết kế và tổ chức hoạt động trải nghiệm sáng tạo, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1621EDUC1318, Quản lý cơ sở vật chất trường học, 2, Tự Chọn, , , ,Chi tiết
 6, 1621EDUC1317, Quản lý nhân sự trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 7, 1621EDUC1099, Rèn luyện nghiệp vụ quản lý giáo dục, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1621PSYC1400, Tâm lý học giáo dục, 2, Tự Chọn, , , ,Chi tiết
 9, 1621PSYC1018, Tâm lý học xã hội, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 1621PSYC1008, Thống kê trong khoa học xã hội, 2, Tự Chọn, , , ,Chi tiết
 11, 1621ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 12, 1621LITR1532, Tiếng Việt thực hành, 2, Tự Chọn, , , ,Chi tiết
 13, 1621POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
