STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1211LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1211FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1211PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1211FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1211POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1211ENGL2001," Tiếng Anh ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1211COMP1001, Tin học căn bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1221MILI1001, Giáo dục quốc phòng (HP1), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1221MILI1002, Giáo dục quốc phòng (HP2), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1221MILI1003, Giáo dục quốc phòng (HP3), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1221MILI1004, Giáo dục quốc phòng (HP4), 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 5, 1221PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1221DOMS1004, Làm hoa giấy căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1221FREN1023, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1221FREN1017, Ngữ âm, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 9, 1221FREN1019, Ngữ pháp 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 10, 1221FREN1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 11, 1221PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 12, 1221ENGL2002," Tiếng Anh ngoại ngữ 2, học phần 2", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 13, 1221FREN1013, Tiếng Pháp 1 (SP), 4, Bắt Buộc, 2.00, C, ,Chi tiết
 14, 1221LITR1007, Tiếng Việt, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 15, 1221POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1311FREN1024, Các phương pháp và kỹ thuật dạy và học tiếng Pháp, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1311LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1311POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1311PHYL1007, Giáo dục thể chất 3 (Thể dục nhịp điệu), 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1311FREN1020, Ngữ pháp 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1311PSYC1086, Tâm lý học giới tính, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1311PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 1311ENGL2003," Tiếng Anh ngoại ngữ 2, học phần 3", 3, Tự Chọn, 2.00, C, ,Chi tiết
 9, 1311FREN1014, Tiếng Pháp 2 (SP), 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1321PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1321DOMS1005, Làm hoa giấy nâng cao, 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1321FREN1010, Ngôn ngữ học đối chiếu Pháp – Việt, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1321FREN1017, Ngữ âm, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1321FREN1019, Ngữ pháp 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1321FREN1040, Phương pháp nghiên cứu điều tra xã hội, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1321FREN1025, Quản lý chương trình và tài liệu giảng dạy, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1321ENGL2004," Tiếng Anh ngoại ngữ 2, học phần 4", 3, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1321FREN1015, Tiếng Pháp 3 (SP), 4, Bắt Buộc, 1.50, D+, ,Chi tiết
 10, 1321FREN1018, Từ vựng, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1411FREN1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1411FREN1042, Dịch nói 1, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1411FREN1041, Dịch viết 1, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1411PSYC1004, Giáo dục học phổ thông, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1411FREN1026, Kiểm tra-đánh giá, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1411PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1411FREN1045, Thông tin thời sự 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1411FREN1016, Tiếng Pháp 4 (SP), 4, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1411FREN1027, Xây dựng kỹ năng giảng dạy, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1421FREN1059, Rèn luyện nghiệp vụ sư phạm, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1421FREN1046, Thông tin thời sự 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1421FREN1015, Tiếng Pháp 3 (SP), 4, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1421FREN1029, Tiếng Pháp 5 (SP), 4, Tự Chọn, 1.50, D+, ,Chi tiết
 5, 1421FREN1018, Từ vựng, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1421FREN1022, Văn hóa Pháp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1421FREN1021, Văn học Pháp, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1511FREN1043, Dịch viết 2, 2, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1511DOMS1003, Làm bánh, 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1511FREN1064, Lý luận đánh giá trong giáo dục, 3, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1511FREN1047, Nguyên tắc dịch thuật, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1511FREN1062, Nói (tốt nghiệp - SP), 3, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1511FREN1028, Phân tích tác nghiệp, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1511FREN1034, Phân tích văn bản văn học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1511DOMS1009, Trang điểm căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1511FREN1035, Văn hóa đối chiếu Pháp - Việt, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1521FREN1060, Thực tập sư phạm, 6, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1521FREN1021, Văn học Pháp, 2, Bắt Buộc, 4.00, A, ,Chi tiết
