STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2011FRAN1702, Đọc - Viết 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 2011FRAN1702, Đọc - Viết 1, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 2011PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 2011PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 2011FRAN1701, Nghe - Nói 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 2011FRAN1701, Nghe - Nói 1, 3, Tự Chọn, 4.00, A, ,Chi tiết
 7, 2011FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 2011FRAN1021, Ngữ âm tiếng Pháp, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 2011EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 2011EDUC1400, Nhập môn nghề giáo, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 11, 2011POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 12, 2011POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 13, 2011POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 14, 2011POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 2021POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 2021POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 2021MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 3.00, Ð, ,Chi tiết
 4, 2021MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 3.00, Ð, ,Chi tiết
 5, 2021FRAN1704, Đọc - Viết 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 2021FRAN1704, Đọc - Viết 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 2021MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.00, Ð, ,Chi tiết
 8, 2021MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.00, Ð, ,Chi tiết
 9, 2021POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 10, 2021POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 11, 2021FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 12, 2021FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Tự Chọn, 4.00, A, ,Chi tiết
 13, 2021FRAN1703, Nghe - Nói 2, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 14, 2021FRAN1703, Nghe - Nói 2, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 15, 2021FRAN1735, Phương pháp NCKH giáo dục môn tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 16, 2021FRAN1735, Phương pháp NCKH giáo dục môn tiếng Pháp, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 17, 2021PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 18, 2021PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 19, 2021PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 20, 2021PSYC1400, Tâm lý học giáo dục, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 21, ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, , M, ,Chi tiết
 22, 2021TTTH1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 23, 2021TTTH1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 2111FRAN1706, Đọc - Viết 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 2111FRAN1706, Đọc - Viết 3, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 2111PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 2111PSYC1009, Giao tiếp sư phạm, 2, Tự Chọn, 4.00, A, ,Chi tiết
