STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 2.50, R, ,Chi tiết
 3, 1511EDUC1303, Giáo dục giá trị, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, EDUC1303, Giáo dục giá trị, 2, Bắt Buộc, 2.50, R, ,Chi tiết
 5, 1511EDUC1301, Hệ thống giáo dục quốc dân và kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, EDUC1301, Hệ thống giáo dục quốc dân và kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, 3.50, R, ,Chi tiết
 7, 1511EDUC1300, Lý thuyết hệ thống và điều khiển học, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1511POLI1903, Pháp luật đại cương, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1521EDUC1306, Chiến lược phát triển giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, EDUC1306, Chiến lược phát triển giáo dục, 2, Bắt Buộc, 3.00, R, ,Chi tiết
 3, 1521EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, 3.00, R, ,Chi tiết
 5, 1521EDUC1326, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, EDUC1326, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.50, R, ,Chi tiết
 7, 1521EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Bắt Buộc, 3.00, R, ,Chi tiết
 9, 1521EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 10, 1521EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 11, EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 3.50, R, ,Chi tiết
 1, EDUC1331, Logic học, 2, Bắt Buộc, 3.00, R, ,Chi tiết
 1, EDUC1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 4.00, R, ,Chi tiết
 1, EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, 3.50, R, ,Chi tiết
