STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411ENGL1033, Đọc 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1411PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1411ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1411ENGL1043, Nghe 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1411ENGL1051, Nói 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 8, 1411ENGL1039, Viết 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1421ENGL1034, Đọc 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1421PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1421ENGL1044, Nghe 2, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1421ENGL1052, Nói 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1421ENGL1040, Viết 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1431POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1511ENGL1035, Đọc 3, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1511PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1511ENGL1045, Nghe 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1511ENGL1053, Nói 3, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1511COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1511ENGL1056, Văn phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1511ENGL1041, Viết 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1521ENGL1036, Đọc 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1521ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1521ENGL1046, Nghe 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1521ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1521ENGL1054, Nói 4, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1611ENGL1091, Kỹ năng đọc 5, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1611ENGL1079, Kỹ năng nghe 5, 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1611ENGL1055, Nói 5, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1611ENGL1029, Văn học Anh hiện đại 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1611ENGL1042, Viết 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1621ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1621ENGL1092, Kỹ năng đọc 6, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1621POLI1903, Pháp luật đại cương, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1621ENGL1059, Rèn luyện nghiệp vụ sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 5, 1621ENGL1031, Văn học Mỹ 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1711ENGL1074, Phiên dịch báo chí 2, 2, Tự Chọn, , , ,Chi tiết
