STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1311ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1311ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1311ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1311ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1311CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 10, 1311ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1321PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 2, 1321ENGL1119, Kỹ năng đọc thương mại 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1321ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1321ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1321ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1321CHIN2002," Tiếng Trung ngoại ngữ 2, học phần 2", 3, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1321LITR1007, Tiếng Việt, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 1321POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1411LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1411ENGL1123, Kỹ năng đọc thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1411ENGL1121, Kỹ năng nghe thương mại 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1411ENGL1122, Kỹ năng nói thương mại 3, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1411ENGL1124, Kỹ năng viết thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1411ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1411CHIN2003," Tiếng Trung ngoại ngữ 2, học phần 3", 3, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1421ENGL1127, Kỹ năng đọc thương mại 4, 2, Bắt Buộc, , , ,Chi tiết
 2, 1421ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, , , ,Chi tiết
 3, 1421ENGL1126, Kỹ năng nói thương mại 4, 3, Bắt Buộc, , , ,Chi tiết
 4, 1421ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, , , ,Chi tiết
 5, 1421ENGL1140, Thuyết trình, 2, Tự Chọn, , , ,Chi tiết
 6, 1421CHIN2004," Tiếng Trung ngoại ngữ 2, học phần 4", 3, Tự Chọn, , , ,Chi tiết
 7, 1421ENGL1106, Tổng quan thương mại, 2, Bắt Buộc, , , ,Chi tiết
