STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1411POLI1004, Logic học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1421PSYC1063, Đại cương về khoa học quản lý, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1421PSYC1041, Giáo dục gia đình, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1421PSYC1057, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1421PSYC1048, Phương pháp học tập ở phổ thông và đại học, 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1421PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 7, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 8, 1421FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1511PSYC1047, Giáo dục kỹ năng sống, 2, Tự Chọn, , , ,Chi tiết
 3, 1511PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1511PSYC1076, Hệ thống giáo dục quốc dân và bộ máy quản lý giáo dục, 1, Tự Chọn, 2.00, C, ,Chi tiết
 5, 1511PSYC1077, Nghiệp vụ quản lý hành chính trong các cơ sở giáo dục, 1, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1511PSYC1012, Tâm lý học nhân cách, 2, Bắt Buộc, , , ,Chi tiết
 7, 1511PSYC1018, Tâm lý học xã hội, 2, Bắt Buộc, , , ,Chi tiết
 8, 1511FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, , , ,Chi tiết
 1, 1521EDUC1306, Chiến lược phát triển giáo dục, 2, Tự Chọn, , , ,Chi tiết
 2, 1521EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, , , ,Chi tiết
 3, 1521PSYC1003, Giáo dục học đại cương, 2, Tự Chọn, , , ,Chi tiết
 4, 1521EDUC1309, Khoa học quản lý giáo dục, 2, Tự Chọn, , , ,Chi tiết
 5, 1521EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Tự Chọn, , , ,Chi tiết
 6, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1521PSYC1013, Tâm lý học giao tiếp, 2, Tự Chọn, , , ,Chi tiết
 1, 1611EDUC1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1611EDUC1080, Đánh giá giáo dục, 2, Tự Chọn, , , ,Chi tiết
 3, 1611EDUC1338, Giáo dục hướng nghiệp, 2, Tự Chọn, , , ,Chi tiết
 4, 1611PHYL1106, Giáo dục thể chất 3 (Bóng chuyền_nâng cao), 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1611EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Tự Chọn, , , ,Chi tiết
 6, 1611EDUC1066, Kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 7, 1611EDUC1322, Kiểm tra và thanh tra trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 8, 1611EDUC1313, Nhân cách và lao động của người cán bộ quản lý giáo dục, 2, Tự Chọn, , , ,Chi tiết
 9, 1611EDUC1065," Tổ chức, quản lý cơ sở giáo dục - nhà trường", 2, Bắt Buộc, , , ,Chi tiết
 10, 1611EDUC1074, Văn bản và quản lý văn bản giáo dục, 1, Bắt Buộc, , , ,Chi tiết
