STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1111LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1111FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1111PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1111PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, , , ,Chi tiết
 5, 1111FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1111POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1111ENGL2001," Tiếng Anh ngoại ngữ 2, học phần 1", 3, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1111COMP1001, Tin học căn bản, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1211PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, , , ,Chi tiết
 1, 1221PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, , , ,Chi tiết
 2, 1221FREN1017, Ngữ âm, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1221FREN1019, Ngữ pháp 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1221FREN1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1221PSYC1013, Tâm lý học giao tiếp, 2, Tự Chọn, , , ,Chi tiết
 6, 1221FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1221FREN1013, Tiếng Pháp 1 (SP), 4, Tự Chọn, 3.00, B, ,Chi tiết
 8, 1221LITR1007, Tiếng Việt, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 9, 1221FREN1074, Tin học và ứng dụng trong du lịch, 2, Bắt Buộc, , , ,Chi tiết
 10, 1221POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1311LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1311FREN1042, Dịch nói 1, 2, Tự Chọn, 1.00, D, ,Chi tiết
 3, 1311POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1311FREN1056, Nghiệp vụ hướng dẫn du lịch, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1311FREN1020, Ngữ pháp 2, 2, Tự Chọn, , , ,Chi tiết
 6, 1311ENGL2003," Tiếng Anh ngoại ngữ 2, học phần 3", 3, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1311FREN1014, Tiếng Pháp 2 (SP), 4, Tự Chọn, 2.00, C, ,Chi tiết
 8, 1311FREN1031, Tiếng Pháp du lịch 1, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1311FREN1072, Tổng quan du lịch, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1321FREN1051, Địa lý du lịch, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1321PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1321FREN1054, Lịch sử và du lịch, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1321FREN1086, Luật du lịch, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1321FREN1010, Ngôn ngữ học đối chiếu Pháp – Việt, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1321MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1321FREN1079, Tiếng Anh du lịch 2, 3, Tự Chọn, 3.00, B, ,Chi tiết
