STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411MATH1020, Đại số tuyến tính 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1411MATH1024, Giải tích các hàm một biến, 4, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1411PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1411MATH1023, Hình học giải tích, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1411MATH1022, Logic toán, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 8, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1421MATH1021, Đại số tuyến tính 2, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 1421MATH1025, Giải tích các hàm nhiều biến, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1421PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1421MATH1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, , , ,Chi tiết
 5, 1421FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 0.50, F+, ,Chi tiết
 6, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 7, 1421MATH1007, Xác suất thống kê, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 1511MATH1026, Đại số đại cương 1, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1511MATH1029, Đại số sơ cấp, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, , , ,Chi tiết
 4, 1511PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1511MATH1039, Qui hoạch tuyến tính, 2, Bắt Buộc, , , ,Chi tiết
 6, 1511PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1511MATH1044, Thực hành dạy học toán, 2, Bắt Buộc, , , ,Chi tiết
 8, 1511COMP1001, Tin học căn bản, 3, Bắt Buộc, , , ,Chi tiết
 9, 1511MATH1035, Tôpô đại cương, 3, Bắt Buộc, , , ,Chi tiết
 1, 1521MATH1027, Đại số đại cương 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 1521MATH1036, Độ đo và tích phân, 3, Bắt Buộc, , , ,Chi tiết
 3, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , , ,Chi tiết
