STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1411ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1411ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1411ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1411ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 9, 1411KORE1001," Tiếng Hàn ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 10, FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, , M, ,Chi tiết
 11, FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, , M, ,Chi tiết
 12, FREN2003," Tiếng Pháp ngoại ngữ 2, học phần 3", 3, Tự Chọn, , M, ,Chi tiết
 13, FREN2004," Tiếng Pháp ngoại ngữ 2, học phần 4", 3, Tự Chọn, , M, ,Chi tiết
 14, 1411ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1421ENGL1119, Kỹ năng đọc thương mại 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1421ENGL1117, Kỹ năng nghe thương mại 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1421ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1421ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1421KORE1002," Tiếng Hàn ngoại ngữ 2, học phần 2", 3, Tự Chọn, 0.00, F, ,Chi tiết
 7, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 9, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1431POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1431ENGL1121, Kỹ năng nghe thương mại 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1511PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1511ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1511ENGL1062, Học ngoại ngữ với sự hỗ trợ của CNTT, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1511ENGL1123, Kỹ năng đọc thương mại 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1511ENGL1122, Kỹ năng nói thương mại 3, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1511ENGL1124, Kỹ năng viết thương mại 3, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1521ENGL1127, Kỹ năng đọc thương mại 4, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1521ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1521ENGL1126, Kỹ năng nói thương mại 4, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1521ENGL1128, Kỹ năng viết thương mại 4, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1521ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1521ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1521ENGL1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1521ENGL1107, Quản trị học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1521ENGL1140, Thuyết trình, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 11, 1521ENGL1106, Tổng quan thương mại, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 1611ENGL1131, Kỹ năng đọc thương mại 5, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1611ENGL1125, Kỹ năng nghe thương mại 4, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1611ENGL1129, Kỹ năng nghe thương mại 5, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1611ENGL1130, Kỹ năng nói thương mại 5, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1611ENGL1132, Kỹ năng viết thương mại 5, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1611ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1611ENGL1009, Ngôn ngữ học đối chiếu Anh – Việt, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1621ENGL1135, Kỹ năng đọc thương mại 6, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1621ENGL1133, Kỹ năng nghe thương mại 6, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1621ENGL1134, Kỹ năng nói thương mại 6, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1621ENGL1136, Kỹ năng viết thương mại 6, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1621ENGL1108, Nghiên cứu thương mại, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1621ENGL1023, Ngôn ngữ xã hội học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1621ENGL1021, Phân tích ngôn từ, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1621ENGL1110, Tiếp thị, 4, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1711ENGL1146, Đạo đức kinh doanh, 2, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1711ENGL1139, Kỹ năng làm việc trong văn phòng, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1711ENGL1145, Quản trị nguồn nhân lực, 2, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1711ENGL1141, Rèn luyện nghiệp vụ, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1711ENGL1144, Thương mại quốc tế, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1721ENGL1142, Thực tập cuối khóa, 6, Bắt Buộc, 4.00, A, ,Chi tiết
