STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1911FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1911MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1911PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1911FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 1911POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1911PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 7, 1911POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1921POLI2103, Chủ nghĩa xã hội khoa học (chuyên ngành), 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1921MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1921EARC1022, Dinh dưỡng trẻ em, 2, Tự Chọn, 2.00, C, ,Chi tiết
 4, 1921FRAN1212, Đọc - Viết 1 (DL), 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1921PHYL2404, Giáo dục Thể chất 2 - Đá cầu cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1921POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1921FRAN1202, Nghe - Nói 1 (DL), 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 1921FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 9, 1921FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 2011FRAN1213, Đọc - Viết 2 DL, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 2011PHYL2416, Giáo dục Thể chất 3 - Đá cầu nâng cao, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 2011FRAN1081, Lịch sử hình thành và phát triển du lịch, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 2011FRAN1203, Nghe - Nói 2 DL, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 2011MILI2403," Quân sự chung, chiến thuật, kỹ thuật bắn súng ngắn và sử dụng lựu đạn", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 2011FRAN1284, Tiếng Pháp du lịch 2, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 2011FRAN1073, Tin học ứng dụng trong du lịch, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 2011POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 9, 2011FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 2021POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 2021FRAN1237, Địa lý du lịch, 2, Bắt Buộc, , , ,Chi tiết
 3, 2021POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 2021FRAN1236, Lịch sử và du lịch, 2, Bắt Buộc, , , ,Chi tiết
 5, 2021FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2021FRAN1247, Nhập môn Kinh tế, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 7, 2021FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 2021FRAN1076, Thuyết minh tuyến điểm du lịch, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 9, 2021FRAN1251, Tiếng Anh du lịch 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 2021FRAN1234, Văn hóa Việt Nam chuyên ngành tiếng Pháp du lịch 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 2111FRAN1726, Đọc - Viết 3 (Du lịch), 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 2111FRAN1249, Kinh tế du lịch, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 2111FRAN1725, Nghe - Nói 3 (Du lịch), 3, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 2111FRAN1074, Nghiệp vụ hướng dẫn du lịch, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 2111FRAN1248, Nhập môn Luật, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 2111FRAN1056, Phương pháp dạy và học tiếng Pháp, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 7, 2111FRAN1075, Quản trị lữ hành, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 2111FRAN1252, Tiếng Anh du lịch 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 2121FRAN1728, Đọc - Viết 4 (Du lịch), 2, Tự Chọn, , , ,Chi tiết
 2, 2121FRAN1216, Đọc - Viết 5 DL, 2, Bắt Buộc, , , ,Chi tiết
 3, 2121FRAN1250, Luật du lịch, 2, Bắt Buộc, , , ,Chi tiết
 4, 2121FRAN1727, Nghe - Nói 4 (Du lịch), 3, Tự Chọn, , , ,Chi tiết
 5, 2121FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Tự Chọn, , , ,Chi tiết
 6, 2121FRAN1247, Nhập môn Kinh tế, 2, Bắt Buộc, , , ,Chi tiết
 7, 2121FRAN1219, Thực tập nghề nghiệp DL 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 2121FRAN1283, Tiếng Pháp du lịch 1, 3, Bắt Buộc, , , ,Chi tiết
