STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311MATH1020, Đại số tuyến tính 1, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 2, 1311MATH1024, Giải tích các hàm một biến, 4, Tự Chọn, 1.50, D+, ,Chi tiết
 3, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1311MATH1023, Hình học giải tích, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1311MATH1022, Logic toán, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1311FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 4.00, A, ,Chi tiết
 8, 1311COMP1001, Tin học căn bản, 3, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1321MILI1102," Công tác quốc phòng, an ninh", 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 2, 1321MATH1021, Đại số tuyến tính 2, 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1321MILI1101, Đường lối quân sự của Đảng, 3, Tự Chọn, 4.00, Ð, ,Chi tiết
 4, 1321MATH1025, Giải tích các hàm nhiều biến, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1321PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1321MATH1205, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1321PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1321FLAN6001, Tiếng Anh chuyên ngành Toán (HP1), 3, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1321FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, 4.00, A, ,Chi tiết
 10, 1321POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 11, 1321MATH1007, Xác suất thống kê, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1331MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Tự Chọn, 4.00, Ð, ,Chi tiết
