STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1711FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1711MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1711FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1711PSYC1001, Tâm lý học đại cương, 2, Tự Chọn, 2.00, C, ,Chi tiết
 1, 1721FRAN1212, Đọc - Viết 1 (DL), 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1721PHYL2407, Giáo dục Thể chất 2 - Bóng rổ cơ bản, 1, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1721FRAN1202, Nghe - Nói 1 (DL), 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 4, 1721ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1721TTTH1001, Tin học căn bản, 3, Tự Chọn, 2.00, C, ,Chi tiết
 6, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1721FRAN1234, Văn hóa Việt Nam chuyên ngành tiếng Pháp du lịch 1, 2, Tự Chọn, 0.50, F+, ,Chi tiết
 1, 1811FRAN1213, Đọc - Viết 2 DL, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1811PHYL2413, Giáo dục Thể chất 3 - Aerobic nâng cao, 1, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1811FRAN1081, Lịch sử hình thành và phát triển du lịch, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1811FRAN1203, Nghe - Nói 2 DL, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1811ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1811FRAN1073, Tin học ứng dụng trong du lịch, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1811FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 9, 1811FRAN1235, Văn hóa VN chuyên ngành tiếng Pháp du lịch 2, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 1821FRAN1237, Địa lý du lịch, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1821FRAN1214, Đọc - Viết 3 DL, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 1821FRAN1236, Lịch sử và du lịch, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1821FRAN1204, Nghe - Nói 3 DL, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1821FRAN1074, Nghiệp vụ hướng dẫn du lịch, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1821FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Tự Chọn, 0.50, F+, ,Chi tiết
