STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2111FRAN1702, Đọc - Viết 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 2111MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, Ð, ,Chi tiết
 3, 2111PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 2111FRAN1701, Nghe - Nói 1, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 2111FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2111TTTH1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 2111POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 2121POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 2121MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 2121FRAN1704, Đọc - Viết 2, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 2121PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 2121POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 2121FRAN1703, Nghe - Nói 2, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 7, 2121FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 2121PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 2131MILI2704, Kỹ thuật chiến đấu bộ binh và chiến thuật, 4, Bắt Buộc, 3.00, Ð, ,Chi tiết
 2, 2131MILI2703, Quân sự chung, 2, Bắt Buộc, 2.00, Ð, ,Chi tiết
 1, 2211FRAN1716, Đọc - Viết 3 (Biên phiên dịch), 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 2211PHYL2412, Giáo dục Thể chất 3 - Cầu lông nâng cao, 1, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 2211FRAN1715, Nghe - Nói 3 (Biên phiên dịch), 3, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 2211FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 2211FRAN1064, Nguyên tắc dịch thuật, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2211FRAN1745, Thông tin thời sự 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 2211FRAN1065, Thực hành dịch viết 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 2211POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 9, 2211FRAN1143, Ứng dụng CNTT và truyền thông chuyên ngành tiếng Pháp BPD, 2, Tự Chọn, 2.00, C, ,Chi tiết
 1, 2221FRAN1718, Đọc - Viết 4 (Biên phiên dịch), 2, Bắt Buộc, , , ,Chi tiết
 2, 2221POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 3, 2221FRAN1717, Nghe - Nói 4 (Biên phiên dịch), 3, Bắt Buộc, , , ,Chi tiết
 4, 2221FRAN1802, Nghe - Nói A2, 3, Tự Chọn, , , ,Chi tiết
 5, 2221FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 6, 2221FRAN1139, Thông tin thời sự 2, 2, Bắt Buộc, , , ,Chi tiết
 7, 2221FRAN1066, Thực hành dịch viết 2, 2, Bắt Buộc, , , ,Chi tiết
 8, 2221FRAN1129, Tiếng Việt chuyên ngành tiếng Pháp Biên phiên dịch, 2, Tự Chọn, , , ,Chi tiết
