STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611ENGL1406, Đọc - Viết 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1611ENGL1308, Đọc - Viết 3, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1611ENGL1310, Lý thuyết biên phiên dịch, 4, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1611ENGL1401, Nghe - Nói 1, 3, Tự Chọn, , , ,Chi tiết
 5, 1611ENGL1307, Nghe - Nói 3, 3, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , M, ,Chi tiết
 2, LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 4.00, R, ,Chi tiết
 3, 1621ENGL1407, Đọc - Viết 2, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1621ENGL1409, Đọc - Viết 4, 3, Tự Chọn, 3.00, B, ,Chi tiết
 5, ENGL1036, Đọc 4, 2, Bắt Buộc, 3.50, R, ,Chi tiết
 6, MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , M, ,Chi tiết
 7, 1621ENGL1402, Nghe - Nói 2, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1621ENGL1404, Nghe - Nói 4, 3, Tự Chọn, 1.00, D, ,Chi tiết
 9, ENGL1046, Nghe 4, 2, Bắt Buộc, 2.50, R, ,Chi tiết
 10, ENGL1054, Nói 4, 2, Bắt Buộc, 3.50, R, ,Chi tiết
 11, MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , M, ,Chi tiết
 12, CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, R, ,Chi tiết
 13, CHIN2002," Tiếng Trung ngoại ngữ 2, học phần 2", 3, Tự Chọn, , M, ,Chi tiết
 14, CHIN2003," Tiếng Trung ngoại ngữ 2, học phần 3", 3, Tự Chọn, , M, ,Chi tiết
 15, CHIN2004," Tiếng Trung ngoại ngữ 2, học phần 4", 3, Tự Chọn, , M, ,Chi tiết
 16, LITR1007, Tiếng Việt, 2, Bắt Buộc, 3.00, R, ,Chi tiết
 17, 1621ENGL1428, Ứng dụng CNTT trong dạy học và dịch thuật tiếng Anh, 3, Tự Chọn, 1.00, D, ,Chi tiết
 18, ENGL1042, Viết 4, 2, Bắt Buộc, 3.50, R, ,Chi tiết
 1, 1711ENGL1410, Đọc - Viết 5, 3, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1711ENGL1405, Nghe - Nói 5, 3, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1711ENGL1411, Ngôn Ngữ học 1, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1711ENGL1421, Ngôn ngữ học xã hội, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 5, 1711ENGL1061, Phát triển khả năng tự học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1711ENGL1414, Văn học Mỹ, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1721ENGL1446, Biên dịch báo chí 1, 4, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1721POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1721ENGL1425, Giao tiếp liên văn hóa, 4, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1721ENGL1418, Nghe - Nói 6, 3, Tự Chọn, 2.00, C, ,Chi tiết
 5, 1721ENGL1412, Ngôn ngữ học 2, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 6, 1721ENGL1415, Ngôn ngữ học đối chiếu Anh - Việt, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 7, 1721ENGL1447, Phiên dịch báo chí 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1721ENGL1400, Phương pháp nghiên cứu khoa học, 4, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1811ENGL1449, Biên dịch báo chí 2, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1811ENGL1448, Biên dịch du lịch 1, 4, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1811ENGL1454, Biên dịch thương mại, 3, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1811PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1811ENGL1401, Nghe - Nói 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1811PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1811TTTH1001, Tin học căn bản, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1811ENGL1428, Ứng dụng CNTT trong dạy học và dịch thuật tiếng Anh, 3, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1821LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1821EDUC1003, Giáo dục học đại cương, 2, Tự Chọn, , , ,Chi tiết
 3, 1821PHYL2404, Giáo dục Thể chất 2 - Đá cầu cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1821ENGL1404, Nghe - Nói 4, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1821ENGL1450, Phiên dịch du lịch 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1821ENGL1400, Phương pháp nghiên cứu khoa học, 4, Tự Chọn, 1.00, D, ,Chi tiết
 7, 1821ENGL1451, Thực tập 1, 2, Tự Chọn, 4.00, A, ,Chi tiết
 8, 1821ENGL1413, Văn học Anh, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1911ENGL1458, Biên dịch du lịch 2, 3, Tự Chọn, 3.50, B+, ,Chi tiết
