STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2011MATH1402, Đại số tuyến tính 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 2011MATH1403, Giải tích hàm một biến, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 2011PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 2011MATH1405, Hình học giải tích, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 2011EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2011POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 2011MATH1700, Phương pháp nghiên cứu khoa học Giáo dục môn Toán, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 8, 2011PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 9, 2011POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 2021POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 2021MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.50, Ð, ,Chi tiết
 3, 2021MATH1407, Giải tích hàm nhiều biến, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 2021EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 2021PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 2021MATH1702, Không gian tuyến tính, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 2021POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 2021PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 9, 2021ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 3.00, B, ,Chi tiết
 10, 2021TTTH1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 2031MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 3.00, Ð, ,Chi tiết
