STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1111LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 1111ENGL1033, Đọc 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 1111PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, , , ,Chi tiết
 4, 1111PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, , , ,Chi tiết
 5, 1111ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, , , ,Chi tiết
 6, 1111ENGL1043, Nghe 1, 2, Bắt Buộc, , , ,Chi tiết
 7, 1111ENGL1051, Nói 1, 2, Bắt Buộc, , , ,Chi tiết
 8, 1111CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, 0.00, F, ,Chi tiết
 9, 1111COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 10, 1111ENGL1039, Viết 1, 2, Bắt Buộc, , , ,Chi tiết
 1, 1121ENGL1034, Đọc 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 1121MILI1001, Giáo dục quốc phòng (HP1), 2, Tự Chọn, , , ,Chi tiết
 3, 1121MILI1002, Giáo dục quốc phòng (HP2), 2, Tự Chọn, , , ,Chi tiết
 4, 1121MILI1003, Giáo dục quốc phòng (HP3), 2, Tự Chọn, , , ,Chi tiết
 5, 1121MILI1004, Giáo dục quốc phòng (HP4), 2, Tự Chọn, , , ,Chi tiết
 6, 1121PHYL1003-8, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, , , ,Chi tiết
 7, 1121ENGL1044, Nghe 2, 2, Bắt Buộc, , , ,Chi tiết
 8, 1121ENGL1052, Nói 2, 2, Bắt Buộc, , , ,Chi tiết
 9, 1121PSYC1005, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, , , ,Chi tiết
 10, 1121PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 11, 1121LITR1007, Tiếng Việt, 2, Bắt Buộc, , , ,Chi tiết
 12, 1121POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 13, 1121ENGL1040, Viết 2, 2, Bắt Buộc, , , ,Chi tiết
