STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711ENGL1406, Đọc - Viết 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1711ENGL1401, Nghe - Nói 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1711PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1721MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1721ENGL1407, Đọc - Viết 2, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1721MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1721PHYL2409, Giáo dục Thể chất 2 - Teakwondo cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1721ENGL1402, Nghe - Nói 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1721POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1811ENGL1408, Đọc - Viết 3, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1811PHYL2411, Giáo dục Thể chất 3 - Bóng chuyền nâng cao, 1, Tự Chọn, 3.00, B, ,Chi tiết
 4, 1811ENGL1403, Nghe - Nói 3, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1811ENGL1411, Ngôn Ngữ học 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1811ENGL1428, Ứng dụng CNTT trong dạy học và dịch thuật tiếng Anh, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1821ENGL1446, Biên dịch báo chí 1, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1821ENGL1409, Đọc - Viết 4, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1821ENGL1445, Lý thuyết biên phiên dịch, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1821ENGL1404, Nghe - Nói 4, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1821ENGL1412, Ngôn ngữ học 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1821ENGL1447, Phiên dịch báo chí 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1821ENGL1450, Phiên dịch du lịch 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1911ENGL1449, Biên dịch báo chí 2, 3, Bắt Buộc, , , ,Chi tiết
 2, 1911ENGL1448, Biên dịch du lịch 1, 4, Bắt Buộc, , , ,Chi tiết
 3, 1911ENGL1410, Đọc - Viết 5, 3, Bắt Buộc, , , ,Chi tiết
 4, 1911ENGL1405, Nghe - Nói 5, 3, Bắt Buộc, , , ,Chi tiết
 5, 1911ENGL1415, Ngôn ngữ học đối chiếu Anh - Việt, 2, Bắt Buộc, , , ,Chi tiết
 6, 1911ENGL1421, Ngôn ngữ học xã hội, 3, Tự Chọn, , , ,Chi tiết
 7, 1911ENGL1459, Rèn luyện nghiệp vụ thường xuyên, 2, Bắt Buộc, , , ,Chi tiết
 8, 1911CHIN2401, Tiếng Trung học phần I, 4, Tự Chọn, , , ,Chi tiết
 9, 1911ENGL1414, Văn học Mỹ, 3, Bắt Buộc, 0.00, F, ,Chi tiết
