STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511MATH1029, Đại số sơ cấp, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 1511MATH1023, Hình học giải tích, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1511MATH1042, Lý luận dạy học môn toán 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1511MATH1035, Tôpô đại cương, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1521MATH1058, Các cơ sở của toán học phổ thông, 3, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1521MATH1027, Đại số đại cương 2, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1521MATH1036, Độ đo và tích phân, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 4, 1521MATH1031, Hình học sơ cấp, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 1521MATH1043, Lý luận dạy học môn toán 2, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1521MATH1038, Phương trình vi phân và phương trình đạo hàm riêng, 4, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 1531POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1611MATH1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1611MATH1034, Hình học vi phân, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1611MATH1033, Lý thuyết trường, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 4, 1611MATH1040, Phương pháp tính, 2, Bắt Buộc, , , ,Chi tiết
 5, 1611MATH1028, Số luận, 2, Bắt Buộc, , , ,Chi tiết
 6, 1611MATH1041, Xác suất thống kê 2, 2, Bắt Buộc, , , ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1621MATH1029, Đại số sơ cấp, 3, Bắt Buộc, , , ,Chi tiết
 3, 1621MATH1031, Hình học sơ cấp, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1621MATH1059, Lịch sử toán, 3, Tự Chọn, , , ,Chi tiết
 5, 1621MATH1057, Lý thuyết tình huống, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1621MATH1060, Rèn luyện nghiệp vụ sư phạm, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1621MATH1035, Tôpô đại cương, 3, Bắt Buộc, , , ,Chi tiết
 1, 1711POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1711MATH1064, Nhập môn về đa tạp khả vi, 3, Tự Chọn, , , ,Chi tiết
 3, 1711MATH1044, Thực hành dạy học toán, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1711ENGL1473, Thuyết trình, 3, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1711ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1711MATH1410, Tôpô đại cương, 2, Tự Chọn, 0.00, F, ,Chi tiết
 7, 1711MATH1041, Xác suất thống kê 2, 2, Bắt Buộc, , , ,Chi tiết
