STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1211PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, , , ,Chi tiết
 2, 1211POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 3, 1211EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, , , ,Chi tiết
 4, 1211EARC1201, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 5, 1211FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 6, 1211PRIM1005, Tiếng Việt trong giáo dục mầm non, 2, Bắt Buộc, , , ,Chi tiết
 7, 1211PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, , , ,Chi tiết
 1, 1311EARC1002, Âm nhạc cơ bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1311PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1311EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1311EARC1201, Tâm lý học đại cương, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 6, 1311FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1311PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, 3.00, B, ,Chi tiết
