STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2111PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 2111EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, , , ,Chi tiết
 3, 2111EDUC1401, Logic học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 2111EDUC1700, Nhân cách và lao động của nhà giáo Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 5, 2111EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 2111POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 7, 2111PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 8, 2111TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 2111POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, , , ,Chi tiết
 1, 2211EDUC1326, Giáo dục kỹ năng sống, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 2211EDUC1309, Khoa học quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 3, 2211EDUC1403, Thống kê trong nghiên cứu khoa học xã hội, 2, Tự Chọn, , , ,Chi tiết
