STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1311ENGL1115, Kỹ năng đọc thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 4, 1311ENGL1113, Kỹ năng nghe thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 5, 1311ENGL1114, Ký năng nói thương mại 1, 3, Bắt Buộc, , , ,Chi tiết
 6, 1311ENGL1116, Kỹ năng viết thương mại 1, 2, Bắt Buộc, , , ,Chi tiết
 7, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1311FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, 1.50, D+, ,Chi tiết
 9, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 1311ENGL1137, Văn phạm thương mại, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1411LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, , , ,Chi tiết
 2, 1411ENGL1062, Học ngoại ngữ với sự hỗ trợ của CNTT, 2, Tự Chọn, , , ,Chi tiết
 3, 1411ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, , , ,Chi tiết
 4, 1411ENGL1031, Văn học Mỹ 1, 2, Tự Chọn, , , ,Chi tiết
 1, 1421ENGL1118, Kỹ năng nói thương mại 2, 3, Bắt Buộc, , , ,Chi tiết
 2, 1421ENGL1120, Kỹ năng viết thương mại 2, 2, Bắt Buộc, , , ,Chi tiết
 3, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, , , ,Chi tiết
