STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1811FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1811MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1811PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1811FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1811POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1811PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1811ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1821FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1821PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1821FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Tự Chọn, 2.00, C, ,Chi tiết
 4, 1821FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1821FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1821FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1821FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1911FRAN1113, Đọc - Viết 2 BPD, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1911PHYL2412, Giáo dục Thể chất 3 - Cầu lông nâng cao, 1, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1911FRAN1103, Nghe - Nói 2 BPD, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1911FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 1911FRAN1064, Nguyên tắc dịch thuật, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1911FRAN1056, Phương pháp dạy và học tiếng Pháp, 3, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1911FRAN1065, Thực hành dịch viết 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1911FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1921FRAN1114, Đọc - Viết 3 BPD, 2, Bắt Buộc, , , ,Chi tiết
 2, 1921FRAN1147, Khái niệm Kinh tế cơ bản, 2, Bắt Buộc, , , ,Chi tiết
 3, 1921FRAN1104, Nghe - Nói 3 BPD, 3, Bắt Buộc, , , ,Chi tiết
 4, 1921FRAN1138, Thông tin thời sự 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 5, 1921FRAN1066, Thực hành dịch viết 2, 2, Bắt Buộc, , , ,Chi tiết
 6, 1921FRAN1129, Tiếng Việt chuyên ngành tiếng Pháp Biên phiên dịch, 2, Tự Chọn, , , ,Chi tiết
 1, 2011FRAN1067, Biên dịch chuyên ngành 1, 2, Bắt Buộc, , , ,Chi tiết
 2, 2011FRAN1115, Đọc - Viết 4 (BPD), 2, Bắt Buộc, , , ,Chi tiết
 3, 2011FRAN1105, Nghe - Nói 4 (BPD), 3, Bắt Buộc, , , ,Chi tiết
 4, 2011FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 5, 2011FRAN1248, Nhập môn Luật, 2, Tự Chọn, , , ,Chi tiết
 6, 2011FRAN1141, Soạn thuật ngữ chuyên ngành, 2, Bắt Buộc, 0.00, F, ,Chi tiết
