STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1511EDUC1302, Đại cương về khoa học quản lý, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1511EDUC1303, Giáo dục giá trị, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1511EDUC1303, Giáo dục giá trị, 2, Tự Chọn, 2.00, C, ,Chi tiết
 5, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1511EDUC1301, Hệ thống giáo dục quốc dân và kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1511EDUC1301, Hệ thống giáo dục quốc dân và kế hoạch hóa phát triển giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1511EDUC1300, Lý thuyết hệ thống và điều khiển học, 1, Tự Chọn, 2.00, C, ,Chi tiết
 10, 1511EDUC1300, Lý thuyết hệ thống và điều khiển học, 1, Tự Chọn, 2.00, C, ,Chi tiết
 11, 1511POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 12, 1511POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 13, 1511POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 14, 1511POLI1903, Pháp luật đại cương, 2, Tự Chọn, 0.50, F+, ,Chi tiết
 15, 1511TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 16, 1511TTTH1001, Tin học căn bản, 3, Tự Chọn, 0.00, F, ,Chi tiết
 17, TTTH2001, Tin học căn bản, 3, Bắt Buộc, , M, ,Chi tiết
 1, 1521EDUC1306, Chiến lược phát triển giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1521EDUC1306, Chiến lược phát triển giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1521MILI1101, Đường lối quân sự của Đảng, 3, Tự Chọn, 4.00, Ð, ,Chi tiết
 5, 1521EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1521EDUC1327, Giáo dục dân số và sức khỏe sinh sản, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1521EDUC1326, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1521EDUC1326, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1521PHYL1103, Giáo dục thể chất 2 (Cầu lông), 2, Tự Chọn, 2.00, C, ,Chi tiết
 10, 1521PHYL1103, Giáo dục thể chất 2 (Cầu lông), 2, Tự Chọn, 2.00, C, ,Chi tiết
 11, 1521EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 12, 1521EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1521EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 14, 1521EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 15, 1521EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 16, 1521EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 17, 1521MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 18, 1521MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Tự Chọn, 4.00, Ð, ,Chi tiết
 19, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 20, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 21, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 22, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1611LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1611LITR1003, Cơ sở văn hoá Việt Nam, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1611MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1611MILI1102," Công tác quốc phòng, an ninh", 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 5, 1611POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1611POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1611EDUC1041, Giáo dục gia đình, 2, Tự Chọn, 2.00, C, ,Chi tiết
 8, 1611EDUC1041, Giáo dục gia đình, 2, Tự Chọn, 2.00, C, ,Chi tiết
 9, 1611PSYC1003, Giáo dục học đại cương, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1611PSYC1003, Giáo dục học đại cương, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 11, 1611PHYL1107, Giáo dục thể chất 3 (Cầu lông_nâng cao), 1, Tự Chọn, 3.00, B, ,Chi tiết
 12, 1611PHYL1107, Giáo dục thể chất 3 (Cầu lông_nâng cao), 1, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1611EDUC1330, Hoạt động nhóm và kỹ năng truyền thông, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 14, 1611EDUC1330, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 15, 1611EDUC1331, Logic học, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 16, 1611EDUC1331, Logic học, 2, Tự Chọn, 2.00, C, ,Chi tiết
 17, 1611EDUC1035, Tâm lý học giới tính, 2, Tự Chọn, 4.00, A, ,Chi tiết
 18, 1611EDUC1035, Tâm lý học giới tính, 2, Tự Chọn, 4.00, A, ,Chi tiết
 19, 1611PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 20, 1611PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Tự Chọn, 2.00, C, ,Chi tiết
 21, 1611EDUC1307, Tâm lý học nhân cách, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 22, 1611EDUC1307, Tâm lý học nhân cách, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 23, 1611EDUC1329, Tâm lý học xã hội, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 24, 1611EDUC1329, Tâm lý học xã hội, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1621PHYL1034, Bơi lội, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1621PHYL1034, Bơi lội, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1621POLI1405, Đạo đức học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 1621POLI1405, Đạo đức học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1621PSYC1004, Giáo dục học phổ thông, 3, Tự Chọn, 2.00, C, ,Chi tiết
 6, 1621PSYC1004, Giáo dục học phổ thông, 3, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1621EDUC1022, Giao tiếp và ứng xử sư phạm, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1621EDUC1022, Giao tiếp và ứng xử sư phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1621EDUC1309, Khoa học quản lý giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1621EDUC1309, Khoa học quản lý giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 11, 1621DOMS1003, Làm bánh, 2, Tự Chọn, 4.00, A, ,Chi tiết
 12, 1621DOMS1003, Làm bánh, 2, Tự Chọn, 4.00, A, ,Chi tiết
 13, 1621EDUC1308, Tâm lý học quản lý, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 14, 1621EDUC1308, Tâm lý học quản lý, 2, Tự Chọn, 3.00, B, ,Chi tiết
 15, 1621EDUC1325, Thống kê trong khoa học xã hội, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 16, 1621EDUC1325, Thống kê trong khoa học xã hội, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 17, 1621ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.00, C, ,Chi tiết
 18, 1621ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.00, C, ,Chi tiết
 19, 1621EDUC1334, Xã hội học giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 20, 1621EDUC1334, Xã hội học giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1711EDUC1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1711EDUC1206, Chương trình cơ bản về dạy học của Intel, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1711PHYS1401, Giải tích 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1711PHYS1401, Giải tích 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1711EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1711EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1711EDUC1066, Kế hoạch hóa phát triển giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1711EDUC1066, Kế hoạch hóa phát triển giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1711EDUC1322, Kiểm tra và thanh tra trong giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 1711EDUC1322, Kiểm tra và thanh tra trong giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1711EDUC1077, Nghiệp vụ quản lý hành chính trong các cơ sở giáo dục, 1, Bắt Buộc, 3.50, B+, ,Chi tiết
 12, 1711EDUC1077, Nghiệp vụ quản lý hành chính trong các cơ sở giáo dục, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 13, 1711EDUC1313, Nhân cách và lao động của người cán bộ quản lý giáo dục, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 14, 1711EDUC1313, Nhân cách và lao động của người cán bộ quản lý giáo dục, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 15, 1711PHYS1048, Phương pháp số và lập trình, 2, Tự Chọn, 4.00, A, ,Chi tiết
 16, 1711PHYS1048, Phương pháp số và lập trình, 2, Tự Chọn, 4.00, A, ,Chi tiết
 17, 1711PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Tự Chọn, 4.00, A, ,Chi tiết
 18, 1711PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Tự Chọn, 4.00, A, ,Chi tiết
 19, 1711EDUC1312, Quản lý trường học và cơ sở giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 20, 1711EDUC1312, Quản lý trường học và cơ sở giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
