STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1211LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 1211ENGL1033, Đọc 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1211PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1211ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1211ENGL1043, Nghe 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1211POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1211ENGL1051, Nói 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1211COMP1001, Tin học căn bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 1211ENGL1039, Viết 1, 2, Bắt Buộc, , , ,Chi tiết
 1, 1221ENGL1034, Đọc 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 1221MILI1001, Giáo dục quốc phòng (HP1), 2, Bắt Buộc, , , ,Chi tiết
 3, 1221MILI1002, Giáo dục quốc phòng (HP2), 2, Bắt Buộc, , , ,Chi tiết
 4, 1221MILI1003, Giáo dục quốc phòng (HP3), 2, Bắt Buộc, , , ,Chi tiết
 5, 1221MILI1004, Giáo dục quốc phòng (HP4), 2, Bắt Buộc, , , ,Chi tiết
 6, 1221ENGL1044, Nghe 2, 2, Bắt Buộc, , , ,Chi tiết
 7, 1221ENGL1052, Nói 2, 2, Bắt Buộc, , , ,Chi tiết
 8, 1221PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 9, 1221CHIN2001," Tiếng Trung ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 10, 1221LITR1007, Tiếng Việt, 2, Bắt Buộc, , , ,Chi tiết
 11, 1221POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 12, 1221ENGL1040, Viết 2, 2, Bắt Buộc, , , ,Chi tiết
