STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1611FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1611EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1611MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1611TTTH1001, Tin học căn bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 0.00, R, ,Chi tiết
 2, 1621FRAN1012, Đọc - Viết 1 (SP), 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1621EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 4, 1621PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1621FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 6, 1621FRAN1002, Nghe - Nói 1 (SP), 3, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1621FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1621POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 9, 1621FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 10, 1621PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 11, 1621ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 0.50, F+, ,Chi tiết
 12, 1621POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1711FRAN1013, Đọc - Viết 2 SP, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1711POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1711PHYL2409, Giáo dục Thể chất 2 - Teakwondo cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1711FRAN1003, Nghe - Nói 2 SP, 3, Bắt Buộc, , , ,Chi tiết
 5, 1711FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 6, 1711FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 7, 1711FRAN1056, Phương pháp dạy và học tiếng Pháp, 3, Bắt Buộc, , , ,Chi tiết
 8, 1711FRAN1042, Phương pháp nghiên cứu điều tra xã hội, 2, Tự Chọn, 0.50, F+, ,Chi tiết
 9, 1711EDUC1348, Tổ chức hoạt động giáo dục ở trường phổ thông, 2, Bắt Buộc, , , ,Chi tiết
 1, 1721FRAN1014, Đọc - Viết 3 SP, 2, Bắt Buộc, , , ,Chi tiết
 2, 1721MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , , ,Chi tiết
 3, 1721PSYC1412, Giáo dục học đại cương, 2, Tự Chọn, , , ,Chi tiết
 4, 1721PHYL2415, Giáo dục Thể chất 3 - Bơi lội nâng cao, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1721PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1721FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 7, 1721FRAN1004, Nghe - Nói 3 SP, 3, Bắt Buộc, , , ,Chi tiết
 8, 1721FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
