STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1911FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1911MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1911PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1911FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 1911POLI1903, Pháp luật đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1911PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1911POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, , , ,Chi tiết
 1, 1921POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, , , ,Chi tiết
 2, 1921MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 3, 1921FRAN1212, Đọc - Viết 1 (DL), 2, Bắt Buộc, , , ,Chi tiết
 4, 1921PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1921POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, , , ,Chi tiết
 6, 1921FRAN1202, Nghe - Nói 1 (DL), 3, Bắt Buộc, , , ,Chi tiết
 7, 1921FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 8, 1921FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 9, 1921FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 10, 1921ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 11, 1921FRAN1283, Tiếng Pháp du lịch 1, 3, Bắt Buộc, , , ,Chi tiết
 12, 1921TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
