STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1711MILI2402, Công tác quốc phòng và an ninh, 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 3, 1711FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1711FRAN1011, Đọc viết cơ sở, 4, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1711MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1711MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 7, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1711FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 10, 1711FRAN1001, Nghe nói cơ sở, 4, Tự Chọn, 4.00, A, ,Chi tiết
 11, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 12, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Tự Chọn, 2.50, C+, ,Chi tiết
 13, 1711PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 14, 1711PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1721FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1721FRAN1112, Đọc - Viết 1 (BPD), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1721PHYL2405, Giáo dục Thể chất 2 - Aerobic cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1721PHYL2405, Giáo dục Thể chất 2 - Aerobic cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1721FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1721FRAN1102, Nghe - Nói 1 (BPD), 3, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1721FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1721FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 9, 1721POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 10, 1721POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 11, 1721FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 12, 1721FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 13, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 14, 1721POLI1003, Tư tưởng Hồ Chí Minh, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1811FRAN1113, Đọc - Viết 2 BPD, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1811FRAN1113, Đọc - Viết 2 BPD, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 5, 1811FRAN1103, Nghe - Nói 2 BPD, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1811FRAN1103, Nghe - Nói 2 BPD, 3, Tự Chọn, 2.00, C, ,Chi tiết
 7, 1811FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
