STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2111PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 2111EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 2111EDUC1401, Logic học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 2111EDUC1700, Nhân cách và lao động của nhà giáo Việt Nam, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 2111EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2111POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 2111PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 2111TTTH1001, Tin học căn bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 2111POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 2121POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 2121EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 2121PHYL2409, Giáo dục Thể chất 2 - Teakwondo cơ bản, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 2121POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 2121EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 2121EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 2121PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 2121ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.00, C, ,Chi tiết
 9, 2121EDUC1739, Tư duy phản biện trong giáo dục, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 2211EDUC1326, Giáo dục kỹ năng sống, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 2211PHYL2418, Giáo dục Thể chất 3 - Teakwondo nâng cao, 1, Tự Chọn, 0.00, F, ,Chi tiết
 3, 2211PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 4, 2211EDUC1309, Khoa học quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 5, 2211EDUC1702, Lịch sử giáo dục thế giới, 2, Bắt Buộc, , , ,Chi tiết
 6, 2211EDUC1332, Marketing trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 7, 2211EDUC1403, Thống kê trong nghiên cứu khoa học xã hội, 2, Tự Chọn, , , ,Chi tiết
 8, 2211EDUC1712, Tổ chức hoạt động dạy học, 2, Bắt Buộc, , , ,Chi tiết
 9, 2211EDUC1704, Tổ chức hoạt động giáo dục, 2, Bắt Buộc, , , ,Chi tiết
