STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2111ENGL1406, Đọc - Viết 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 2111MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 3.50, Ð, ,Chi tiết
 3, 2111PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 2111ENGL1401, Nghe - Nói 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 2111POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 2111TTTH1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 2111POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 2121POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, , , ,Chi tiết
 2, 2121MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 3, 2121ENGL1466, Đọc - Viết Thương mại 1, 4, Bắt Buộc, , , ,Chi tiết
 4, 2121PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 2121POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, , , ,Chi tiết
 6, 2121ENGL1461, Nghe - Nói Thương mại 1, 4, Bắt Buộc, , , ,Chi tiết
 7, 2121PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 8, 2121ENGL1475, Tổng quan thương mại, 3, Bắt Buộc, , , ,Chi tiết
