STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 2011FRAN1702, Đọc - Viết 1, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 2011PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 2011FRAN1701, Nghe - Nói 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 2011FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 5, 2011EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 2011POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 7, 2011POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 2021POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 2021FRAN1704, Đọc - Viết 2, 2, Bắt Buộc, , , ,Chi tiết
 3, 2021MILI2701, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, Ð, ,Chi tiết
 4, 2021PHYL2407, Giáo dục Thể chất 2 - Bóng rổ cơ bản, 1, Tự Chọn, 3.00, B, ,Chi tiết
 5, 2021POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 2021FRAN1703, Nghe - Nói 2, 3, Bắt Buộc, , , ,Chi tiết
 7, 2021FRAN1735, Phương pháp NCKH giáo dục môn tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 8, 2021PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 2021ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 1.50, D+, ,Chi tiết
 10, 2021TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 2111FRAN1706, Đọc - Viết 3, 2, Bắt Buộc, , , ,Chi tiết
 2, 2111PHYL2414, Giáo dục Thể chất 3 - Bóng rổ nâng cao, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 2111PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 4, 2111FRAN1705, Nghe - Nói 3, 3, Bắt Buộc, , , ,Chi tiết
 5, 2111FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 2111ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 1.00, D, ,Chi tiết
 7, 2111POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 2121FRAN1708, Đọc - Viết 4, 2, Bắt Buộc, , , ,Chi tiết
 2, 2121EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 2121POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 4, 2121FRAN1707, Nghe - Nói 4, 3, Bắt Buộc, , , ,Chi tiết
 5, 2121FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 6, 2121FRAN1018, Rèn luyện nghiệp vụ SP thường xuyên, 2, Bắt Buộc, , , ,Chi tiết
 7, 2121PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 8, 2121ENGL2403, Tiếng Anh học phần III, 3, Tự Chọn, 0.50, F+, ,Chi tiết
 1, 2211MILI2702, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 2, 2211PSYC1009, Giao tiếp sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 3, 2211FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Tự Chọn, , , ,Chi tiết
 4, 2211FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 5, 2211EDUC1348, Tổ chức hoạt động giáo dục ở trường phổ thông, 2, Bắt Buộc, , , ,Chi tiết
 6, 2211FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 7, 2211FRAN1043, Ứng dụng CNTT trong dạy học tiếng Pháp, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 2221POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 2221FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Tự Chọn, , , ,Chi tiết
 3, 2221FRAN1026, Phân tích văn bản văn học, 2, Bắt Buộc, , , ,Chi tiết
 4, 2221ENGL2403, Tiếng Anh học phần III, 3, Tự Chọn, , , ,Chi tiết
 5, 2221FRAN1032, Văn hóa Pháp, 2, Bắt Buộc, , , ,Chi tiết
 6, 2221FRAN1031, Văn học Pháp, 2, Bắt Buộc, , , ,Chi tiết
 7, 2221FRAN1053, Xây dựng kỹ năng hội nhập nghề nghiệp, 2, Tự Chọn, , , ,Chi tiết
