STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1411FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1411PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1411FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 6, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , , ,Chi tiết
 7, 1411JAPN2001," Tiếng Nhật ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 8, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1421PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 2, 1421FREN1023, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1421FREN1017, Ngữ âm, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1421FREN1019, Ngữ pháp 1, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1421FREN1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1421JAPN2002," Tiếng Nhật ngoại ngữ 2, học phần 2", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1421FREN1013, Tiếng Pháp 1 (SP), 4, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1511FREN1024, Các phương pháp và kỹ thuật dạy và học tiếng Pháp, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1511PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1511PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1511FREN1020, Ngữ pháp 2, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1511PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, , , ,Chi tiết
 7, 1511JAPN2003," Tiếng Nhật ngoại ngữ 2, học phần 3", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1511FREN1014, Tiếng Pháp 2 (SP), 4, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 1521PSYC1004, Giáo dục học phổ thông, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1521FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1521FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Tự Chọn, 1.00, D, ,Chi tiết
 4, 1521FREN1040, Phương pháp nghiên cứu điều tra xã hội, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1521FREN1025, Quản lý chương trình và tài liệu giảng dạy, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1521JAPN2004," Tiếng Nhật ngoại ngữ 2, học phần 4", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1611FREN1024, Các phương pháp và kỹ thuật dạy và học tiếng Pháp, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1611FREN1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1611FREN1026, Kiểm tra-đánh giá, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1611PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1611PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1611FREN1027, Xây dựng kỹ năng giảng dạy, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1621TNST2442, Kỹ năng thiết kế và tổ chức hoạt động trải nghiệm sáng tạo, 1, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1621FRAN1022, Từ vựng tiếng Pháp, 2, Tự Chọn, , , ,Chi tiết
 3, 1621FREN1022, Văn hóa Pháp, 2, Bắt Buộc, , , ,Chi tiết
 4, 1621FREN1021, Văn học Pháp, 2, Bắt Buộc, , , ,Chi tiết
