STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 2, 1311ENGL1033, Đọc 1, 2, Bắt Buộc, , , ,Chi tiết
 3, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1311ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, , , ,Chi tiết
 5, 1311ENGL1043, Nghe 1, 2, Bắt Buộc, , , ,Chi tiết
 6, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 0.00, F, ,Chi tiết
 7, 1311ENGL1051, Nói 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1311FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 9, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 10, 1311ENGL1039, Viết 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1321ENGL1034, Đọc 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 1321PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1321ENGL1044, Nghe 2, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1321ENGL1052, Nói 2, 2, Bắt Buộc, , , ,Chi tiết
 5, 1321PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1321FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, , , ,Chi tiết
 7, 1321LITR1007, Tiếng Việt, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1321POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 9, 1321ENGL1040, Viết 2, 2, Bắt Buộc, , , ,Chi tiết
 1, 1411LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, , , ,Chi tiết
 2, 1411POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, , , ,Chi tiết
 3, 1411PHYL1004, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1411ENGL1053, Nói 3, 2, Bắt Buộc, , , ,Chi tiết
 5, 1411ENGL1056, Văn phạm, 2, Tự Chọn, , , ,Chi tiết
 6, 1411ENGL1041, Viết 3, 2, Bắt Buộc, , , ,Chi tiết
 1, 1421ENGL1036, Đọc 4, 2, Bắt Buộc, , , ,Chi tiết
 2, 1421ENGL1016, E-Learning trong dạy học tiếng Anh, 2, Tự Chọn, , , ,Chi tiết
 3, 1421PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1421ENGL1010, Lý luận và phương pháp giảng dạy Tiếng Anh 1, 2, Bắt Buộc, , , ,Chi tiết
 5, 1421ENGL1046, Nghe 4, 2, Bắt Buộc, , , ,Chi tiết
 6, 1421ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, , , ,Chi tiết
 7, 1421ENGL1054, Nói 4, 2, Bắt Buộc, , , ,Chi tiết
 8, 1421FREN2004," Tiếng Pháp ngoại ngữ 2, học phần 4", 3, Tự Chọn, , , ,Chi tiết
 9, 1421ENGL1042, Viết 4, 2, Bắt Buộc, , , ,Chi tiết
