STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1611EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1611EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1611MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1611TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 1621EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 2, 1621PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1621EDUC1330, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, , , ,Chi tiết
 4, 1621EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 5, 1621EDUC1401, Logic học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1621POLI1903, Pháp luật đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1621EDUC1324, Phương pháp học tập tích cực, 2, Tự Chọn, , , ,Chi tiết
 8, 1621EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 9, 1621PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 10, 1621POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
