STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1411ENGL1033, Đọc 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 3, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1411ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1411ENGL1043, Nghe 1, 2, Bắt Buộc, , , ,Chi tiết
 6, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1411ENGL1051, Nói 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 9, 1411FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 10, 1411ENGL1039, Viết 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1421ENGL1034, Đọc 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1421ENGL1044, Nghe 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1421ENGL1052, Nói 2, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1421FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, , , ,Chi tiết
 7, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1421COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 9, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1421ENGL1040, Viết 2, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1511LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, , , ,Chi tiết
 2, 1511ENGL1035, Đọc 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1511PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 5, 1511PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1511ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1511ENGL1045, Nghe 3, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 8, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 9, 1511ENGL1053, Nói 3, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 10, 1511ENGL1056, Văn phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1511ENGL1041, Viết 3, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 1, 1521ENGL1075, Biên dịch thương mại, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1521ENGL1036, Đọc 4, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1521PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1521ENGL1046, Nghe 4, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1521ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, , , ,Chi tiết
 6, 1521ENGL1054, Nói 4, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1521ENGL1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1521FLAN3301, Tiếng Pháp học phần I, 4, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1521LITR1007, Tiếng Việt, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1521ENGL1042, Viết 4, 2, Bắt Buộc, , , ,Chi tiết
 1, 1611ENGL1065, Biên dịch du lịch 1, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1611LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, , , ,Chi tiết
 3, 1611PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1611ENGL1091, Kỹ năng đọc 5, 2, Tự Chọn, , , ,Chi tiết
 5, 1611ENGL1100, Kỹ năng nói 5, 2, Tự Chọn, 0.00, F, ,Chi tiết
 6, 1611ENGL1401, Nghe - Nói 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1611FLAN3302, Tiếng Pháp học phần II, 3, Tự Chọn, 2.00, C, ,Chi tiết
 8, 1611ENGL1029, Văn học Anh hiện đại 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 1611ENGL1042, Viết 4, 2, Bắt Buộc, , , ,Chi tiết
 1, 1621ENGL1070, Biên dịch báo chí 1, 4, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1621ENGL1409, Đọc - Viết 4, 3, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1621ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 1621ENGL1404, Nghe - Nói 4, 3, Tự Chọn, , , ,Chi tiết
