STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1711FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1721FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1721PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1721FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1721FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1721FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1721FRAN1129, Tiếng Việt chuyên ngành tiếng Pháp Biên phiên dịch, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1811POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1811PHYL2412, Giáo dục Thể chất 3 - Cầu lông nâng cao, 1, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1811FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1811FRAN1056, Phương pháp dạy và học tiếng Pháp, 3, Tự Chọn, 2.00, C, ,Chi tiết
 5, 1811FRAN1143, Ứng dụng CNTT và truyền thông chuyên ngành tiếng Pháp BPD, 2, Tự Chọn, 2.00, C, ,Chi tiết
 1, 2011FRAN1148, Khái niệm luật cơ bản, 2, Bắt Buộc, , , ,Chi tiết
 2, 2011PSYC1494, Kỹ năng quản lý cảm xúc, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 2011FRAN1064, Nguyên tắc dịch thuật, 2, Bắt Buộc, , , ,Chi tiết
 4, 2011FRAN1065, Thực hành dịch viết 1, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 2011FRAN1119, Thực tập nghề nghiệp BPD 1, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 6, 2011ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 3.00, B, ,Chi tiết
 7, 2011FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 1, 2021FRAN1104, Nghe - Nói 3 BPD, 3, Bắt Buộc, , , ,Chi tiết
 2, 2021FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Bắt Buộc, , , ,Chi tiết
 3, 2021FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 4, 2021FRAN1138, Thông tin thời sự 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 2021FRAN1032, Văn hóa Pháp, 2, Bắt Buộc, , , ,Chi tiết
 6, 2021FRAN1031, Văn học Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 2111FRAN1716, Đọc - Viết 3 (Biên phiên dịch), 2, Tự Chọn, , , ,Chi tiết
 2, 2111PSYC1493, Kỹ năng thích ứng và giải quyết vấn đề, 2, Tự Chọn, , , ,Chi tiết
 3, 2111FRAN1715, Nghe - Nói 3 (Biên phiên dịch), 3, Tự Chọn, , , ,Chi tiết
 4, 2111FRAN1064, Nguyên tắc dịch thuật, 2, Bắt Buộc, , , ,Chi tiết
 5, 2111FRAN1141, Soạn thuật ngữ chuyên ngành, 2, Bắt Buộc, , , ,Chi tiết
 6, 2111FRAN1065, Thực hành dịch viết 1, 2, Bắt Buộc, , , ,Chi tiết
