STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511EARC1301, Âm nhạc cơ bản, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, R, ,Chi tiết
 3, POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, R, ,Chi tiết
 4, 1511EARC1303, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.00, R, ,Chi tiết
 1, MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , M, ,Chi tiết
 2, EARC1203, Giáo dục học đại cương, 2, Bắt Buộc, 2.00, R, ,Chi tiết
 3, PHYL1103, Giáo dục thể chất 2 (Cầu lông), 2, Tự Chọn, 3.50, R, ,Chi tiết
 4, 1521POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 5, MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , M, ,Chi tiết
 6, 1521DOMS1009, Trang điểm căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, R, ,Chi tiết
 1, POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, R, ,Chi tiết
 2, 1611EARC1311, Giáo dục học mầm non, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1611EARC1302, Múa cơ bản, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1611EARC1304, Toán cơ sở, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1621EARC1328, Âm nhạc mầm non, 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , M, ,Chi tiết
 3, 1621EARC1022, Dinh dưỡng trẻ em, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1621EARC1021, Lý luận dạy học mầm non, 2, Bắt Buộc, , , ,Chi tiết
 5, 1621EARC1300, Mỹ thuật cơ bản, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 1621EARC1020, Phát triển chương trình Giáo dục Mầm non, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1621EARC1339, Rèn luyện nghiệp vụ sư phạm 1, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 8, 1621EARC1416, Tâm lý học mầm non 1, 2, Tự Chọn, 4.00, A, ,Chi tiết
 9, 1621EARC1305, Tiếng Việt, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 1621EARC1306, Văn học thiếu nhi (mầm non), 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 11, 1621EARC1309, Vệ sinh trẻ em, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1711EARC1330, Dàn dựng chương trình ca múa nhạc mầm non, 2, Tự Chọn, , , ,Chi tiết
 2, 1711EARC1332, Giao tiếp sư phạm mầm non, 2, Tự Chọn, 0.00, F, ,Chi tiết
 1, 1721EARC1340, Rèn luyện nghiệp vụ sư phạm 2, 3, Bắt Buộc, , , ,Chi tiết
