STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1811EARC1002, Âm nhạc cơ bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1811MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1811PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1811EARC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1811POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1811EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1811PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1811TTTH1001, Tin học căn bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1821MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1821EARC1022, Dinh dưỡng trẻ em, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 3, 1821EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1821PHYL2406, Giáo dục Thể chất 2 - Bơi lội cơ bản, 1, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1821EARC1001, Mỹ thuật cơ bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1821POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 7, 1821EARC1416, Tâm lý học mầm non 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1821ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1821DOMS1009, Trang điểm căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 10, 1821POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 1, 1831MILI2403," Quân sự chung, chiến thuật, kỹ thuật bắn súng ngắn và sử dụng lựu đạn", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 1911POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1911PHYL2415, Giáo dục Thể chất 3 - Bơi lội nâng cao, 1, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1911MILI2404," Hiểu biết chung về quân, binh chủng", 1, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1911DOMS1004, Làm hoa giấy căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1911EARC1010, Múa cơ bản, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 6, 1911EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1911EARC1417, Tâm lý học mầm non 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1911ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 9, 1911EARC1304, Toán cơ sở, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1921DOMS1010, Làm hoa Voan, 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1921EARC1044, Rèn luyện nghiệp vụ sư phạm 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 3, 1921ENGL2403, Tiếng Anh học phần III, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1921EARC1305, Tiếng Việt, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1921EARC1019, Tổ chức hoạt động vui chơi, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
