STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1711MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 2, 1711EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, , , ,Chi tiết
 3, 1711MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 4, 1711PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1711EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, , , ,Chi tiết
 6, 1711EDUC1401, Logic học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1711EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, , , ,Chi tiết
 8, 1711POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 9, 1711PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 10, 1711TTTH1001, Tin học căn bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
