STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511ENGL1301, Đọc - Viết 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1511ENGL1035, Đọc 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1511ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1511ENGL1045, Nghe 3, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 1511ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1511ENGL1053, Nói 3, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1511ENGL1056, Văn phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1521ENGL1075, Biên dịch thương mại, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1521ENGL1303, Đọc - Viết 2, 3, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1521ENGL1036, Đọc 4, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 5, 1521ENGL1046, Nghe 4, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1521ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 7, 1521ENGL1054, Nói 4, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1521ENGL1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1521LITR1007, Tiếng Việt, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 11, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 1, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 1611ENGL1065, Biên dịch du lịch 1, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1611LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 3, 1611PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 1611ENGL1028, Hoa Kỳ học, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1611ENGL1091, Kỹ năng đọc 5, 2, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1611ENGL1100, Kỹ năng nói 5, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1611ENGL1009, Ngôn ngữ học đối chiếu Anh – Việt, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1611ENGL1061, Phát triển khả năng tự học, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1611ENGL1042, Viết 4, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1621ENGL1070, Biên dịch báo chí 1, 4, Bắt Buộc, , , ,Chi tiết
 2, 1621ENGL1409, Đọc - Viết 4, 3, Tự Chọn, , , ,Chi tiết
 3, 1621ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, , , ,Chi tiết
 4, 1621ENGL1092, Kỹ năng đọc 6, 2, Tự Chọn, , , ,Chi tiết
 5, 1621ENGL1021, Phân tích ngôn từ, 2, Bắt Buộc, , , ,Chi tiết
 6, 1621ENGL1071, Phiên dịch báo chí 1, 2, Tự Chọn, , , ,Chi tiết
 7, 1621PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Bắt Buộc, , , ,Chi tiết
 8, 1621ENGL1149, Rèn luyện nghiệp vụ, 2, Bắt Buộc, , , ,Chi tiết
