STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511LITR1003, Cơ sở văn hoá Việt Nam, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1511LITR1003, Cơ sở văn hoá Việt Nam, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1511ENGL1301, Đọc - Viết 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1511ENGL1301, Đọc - Viết 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1511ENGL1302, Nghe - Nói 1, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1511ENGL1302, Nghe - Nói 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1511POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1511POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1521ENGL1305, Đọc - Viết Thương mại 1, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1521ENGL1305, Đọc - Viết Thương mại 1, 3, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1521MILI1101, Đường lối quân sự của Đảng, 3, Tự Chọn, 4.00, Ð, ,Chi tiết
 5, 1521PHYL1103, Giáo dục thể chất 2 (Cầu lông), 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1521PHYL1103, Giáo dục thể chất 2 (Cầu lông), 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1521ENGL1306, Nghe - Nói Thương mại 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1521ENGL1306, Nghe - Nói Thương mại 1, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1521POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 10, 1521POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 11, 1521MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 12, 1521MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Tự Chọn, 4.00, Ð, ,Chi tiết
 13, 1521FLAN3301, Tiếng Pháp học phần I, 4, Tự Chọn, 3.00, B, ,Chi tiết
 14, 1521FLAN3301, Tiếng Pháp học phần I, 4, Tự Chọn, 3.00, B, ,Chi tiết
 15, 1521TTTH1001, Tin học căn bản, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 16, 1521TTTH1001, Tin học căn bản, 3, Tự Chọn, 3.00, B, ,Chi tiết
 17, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 18, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1531MILI1102," Công tác quốc phòng, an ninh", 2, Tự Chọn, 4.00, Ð, ,Chi tiết
 1, 1611ENGL1312, Đọc - Viết Thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1611ENGL1312, Đọc - Viết Thương mại 2, 3, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1611POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1611POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1611PHYL1107, Giáo dục thể chất 3 (Cầu lông_nâng cao), 1, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1611PHYL1107, Giáo dục thể chất 3 (Cầu lông_nâng cao), 1, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1611EDUC1330, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1611EDUC1330, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1611PSYC1409, Logic học đại cương, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 10, 1611PSYC1409, Logic học đại cương, 2, Tự Chọn, 4.00, A, ,Chi tiết
 11, 1611ENGL1311, Nghe - Nói Thương mại 2, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 12, 1611ENGL1311, Nghe - Nói Thương mại 2, 3, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1611ENGL1309, Ngôn ngữ học 1, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 14, 1611ENGL1309, Ngôn ngữ học 1, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 15, 1611PSYC1487, Nhập môn nghề nghiệp, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 16, 1611PSYC1487, Nhập môn nghề nghiệp, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 17, 1611PSYC1401, Nhập môn tâm lý học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 18, 1611PSYC1401, Nhập môn tâm lý học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 19, 1611PSYC1043, Phương pháp luận Tâm lý học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 20, 1611PSYC1043, Phương pháp luận Tâm lý học, 2, Tự Chọn, 3.00, B, ,Chi tiết
 21, 1611PSYC1407, Sinh lý học hoạt động thần kinh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 22, 1611PSYC1407, Sinh lý học hoạt động thần kinh, 2, Tự Chọn, 2.00, C, ,Chi tiết
 23, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 24, 1611PSYC1001, Tâm lý học đại cương, 2, Tự Chọn, 3.00, B, ,Chi tiết
 25, 1611PSYC1088, Tâm lý học trí tuệ, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 26, 1611PSYC1088, Tâm lý học trí tuệ, 2, Tự Chọn, 2.00, C, ,Chi tiết
 27, 1611FLAN3302, Tiếng Pháp học phần II, 3, Tự Chọn, 3.00, B, ,Chi tiết
 28, 1611FLAN3302, Tiếng Pháp học phần II, 3, Tự Chọn, 3.00, B, ,Chi tiết
 29, 1611ENGL1313, Tổng quan thương mại, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 30, 1611ENGL1313, Tổng quan thương mại, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 31, 1611PSYC1410, Xã hội học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 32, 1611PSYC1410, Xã hội học đại cương, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1621ENGL1468, Đọc - Viết Thương mại 3, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1621ENGL1468, Đọc - Viết Thương mại 3, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1621PSYC1125, Kỹ năng giao tiếp - ứng xử, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1621PSYC1125, Kỹ năng giao tiếp - ứng xử, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1621ENGL1463, Nghe - Nói Thương mại 3, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1621ENGL1463, Nghe - Nói Thương mại 3, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1621ENGL1478, Nghiên cứu thương mại 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1621ENGL1478, Nghiên cứu thương mại 1, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1621ENGL1412, Ngôn ngữ học 2, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 10, 1621ENGL1412, Ngôn ngữ học 2, 3, Tự Chọn, 1.00, D, ,Chi tiết
 11, 1621PSYC1005, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 12, 1621PSYC1005, Phương pháp nghiên cứu khoa học, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 13, 1621PSYC1087, Phương pháp nghiên cứu Tâm lý học, 2, Tự Chọn, 3.00, B, ,Chi tiết
 14, 1621PSYC1087, Phương pháp nghiên cứu Tâm lý học, 2, Tự Chọn, 3.00, B, ,Chi tiết
 15, 1621ENGL1107, Quản trị học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 16, 1621ENGL1107, Quản trị học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 17, 1621PSYC1013, Tâm lý học giao tiếp, 2, Bắt Buộc, 3.00, B, ,Chi tiết
