STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1311LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1311ENGL1033, Đọc 1, 2, Tự Chọn, , , ,Chi tiết
 3, 1311PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1311ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, , , ,Chi tiết
 5, 1311ENGL1043, Nghe 1, 2, Tự Chọn, , , ,Chi tiết
 6, 1311POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 7, 1311ENGL1051, Nói 1, 2, Tự Chọn, , , ,Chi tiết
 8, 1311FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, , , ,Chi tiết
 9, 1311COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 10, 1311ENGL1039, Viết 1, 2, Tự Chọn, , , ,Chi tiết
 1, 1321MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1321ENGL1034, Đọc 2, 2, Tự Chọn, , , ,Chi tiết
 3, 1321MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, 4.00, Ð, ,Chi tiết
 4, 1321ENGL1044, Nghe 2, 2, Tự Chọn, , , ,Chi tiết
 5, 1321PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 6, 1321LITR1007, Tiếng Việt, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 7, 1321POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1321ENGL1040, Viết 2, 2, Tự Chọn, , , ,Chi tiết
 1, 1331POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1411LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1411ENGL1033, Đọc 1, 2, Tự Chọn, , , ,Chi tiết
 3, 1411ENGL1035, Đọc 3, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1411PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 5, 1411ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, , , ,Chi tiết
 6, 1411ENGL1043, Nghe 1, 2, Tự Chọn, , , ,Chi tiết
 7, 1411ENGL1045, Nghe 3, 2, Tự Chọn, , , ,Chi tiết
 8, 1411ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, , , ,Chi tiết
 9, 1411KORE1001," Tiếng Hàn ngoại ngữ 2, học phần 1", 3, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1411ENGL1056, Văn phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1411ENGL1039, Viết 1, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 12, 1411ENGL1041, Viết 3, 2, Tự Chọn, , , ,Chi tiết
 1, 1421ENGL1034, Đọc 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1421ENGL1036, Đọc 4, 2, Tự Chọn, , , ,Chi tiết
 3, 1421PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1421ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1421ENGL1046, Nghe 4, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1421ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, , , ,Chi tiết
 7, 1421ENGL1052, Nói 2, 2, Tự Chọn, , , ,Chi tiết
 8, 1421ENGL1071, Phiên dịch báo chí 1, 2, Tự Chọn, , , ,Chi tiết
 9, 1421KORE1002," Tiếng Hàn ngoại ngữ 2, học phần 2", 3, Tự Chọn, 0.00, F, ,Chi tiết
 10, 1421ENGL1040, Viết 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 11, 1421ENGL1042, Viết 4, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1431ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1431ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1431ENGL1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1431ENGL1039, Viết 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1431ENGL1041, Viết 3, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1511ENGL1301, Đọc - Viết 1, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1511ENGL1035, Đọc 3, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1511ENGL1037, Đọc 5, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1511ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1511ENGL1302, Nghe - Nói 1, 3, Tự Chọn, , , ,Chi tiết
 7, 1511ENGL1045, Nghe 3, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 8, 1511ENGL1047, Nghe 5, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1511ENGL1053, Nói 3, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1511KORE1003," Tiếng Hàn ngoại ngữ 2, học phần 3", 3, Tự Chọn, 1.50, D+, ,Chi tiết
 11, 1511ENGL1029, Văn học Anh hiện đại 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 12, 1511ENGL1031, Văn học Mỹ 1, 2, Tự Chọn, 0.00, F, ,Chi tiết
 1, 1521ENGL1075, Biên dịch thương mại, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1521ENGL1036, Đọc 4, 2, Tự Chọn, 1.50, D+, ,Chi tiết
 3, 1521PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1521PHYL1105, Giáo dục thể chất 2 (Thể dục nhịp điệu), 2, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1521ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1521ENGL1304, Nghe - Nói 2, 3, Tự Chọn, , , ,Chi tiết
 7, 1521ENGL1045, Nghe 3, 2, Tự Chọn, 2.00, C, ,Chi tiết
 8, 1521ENGL1048, Nghe 6, 2, Tự Chọn, , , ,Chi tiết
 9, 1521ENGL1054, Nói 4, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 10, 1521FLAN6301, Tiếng Hàn học phần I, 4, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1531POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 2, 1531MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 1, 1611ENGL1065, Biên dịch du lịch 1, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1611ENGL1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 3, 1611PHYL1109, Giáo dục thể chất 3 (Thể dục nhịp điệu_nâng cao), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1611ENGL1100, Kỹ năng nói 5, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 5, 1611ENGL1401, Nghe - Nói 1, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 6, 1611ENGL1009, Ngôn ngữ học đối chiếu Anh – Việt, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1611ENGL1024, Ngôn ngữ học tri nhận, 2, Tự Chọn, 4.00, A, ,Chi tiết
 8, 1611ENGL1061, Phát triển khả năng tự học, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1611FLAN6302, Tiếng Hàn học phần II, 3, Tự Chọn, 4.00, A, ,Chi tiết
 10, 1611TTTH1001, Tin học căn bản, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1621ENGL1070, Biên dịch báo chí 1, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1621ENGL1409, Đọc - Viết 4, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1621PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1621ENGL1080, Kỹ năng nghe 6, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1621ENGL1402, Nghe - Nói 2, 3, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1621ENGL1021, Phân tích ngôn từ, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 7, 1621ENGL1071, Phiên dịch báo chí 1, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1621ENGL1149, Rèn luyện nghiệp vụ, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 9, 1621FLAN6303, Tiếng Hàn học phần III, 3, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1711ENGL1103, Biên dịch báo chí 2, 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1711ENGL1104, Biên dịch du lịch 2, 2, Tự Chọn, 3.50, B+, ,Chi tiết
