STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1511MATH1020, Đại số tuyến tính 1, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1511MATH1024, Giải tích các hàm một biến, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1511PHYL1101, Giáo dục thể chất 1 (Điền kinh + Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1511MATH1023, Hình học giải tích, 2, Bắt Buộc, 0.50, F+, ,Chi tiết
 5, 1511POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1511MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 7, 1511TTTH1001, Tin học căn bản, 3, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1521MATH1026, Đại số đại cương 1, 3, Bắt Buộc, , , ,Chi tiết
 2, 1521MATH1321, Đại số tuyến tính 2, 3, Bắt Buộc, , , ,Chi tiết
 3, 1521MILI1101, Đường lối quân sự của Đảng, 3, Bắt Buộc, , , ,Chi tiết
 4, 1521MATH1325, Giải tích các hàm nhiều biến, 4, Bắt Buộc, , , ,Chi tiết
 5, 1521PHYL1102, Giáo dục thể chất 2 (Bóng chuyền), 2, Tự Chọn, 0.00, F, ,Chi tiết
 6, 1521POLI1903, Pháp luật đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1521PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 8, 1521FLAN1301, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 9, 1521POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 10, 1521MATH1007, Xác suất thống kê, 2, Bắt Buộc, , , ,Chi tiết
 1, 1611MATH1402, Đại số tuyến tính 1, 3, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1611MATH1405, Hình học giải tích, 2, Tự Chọn, 1.00, D, ,Chi tiết
 3, 1611MATH1308, Lý thuyết tối ưu tuyến tính, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 4, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 1611PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1611MATH1007, Xác suất thống kê, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 2, 1621MATH1026, Đại số đại cương 1, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1621MATH1404, Đại số tuyến tính 2, 3, Tự Chọn, 1.50, D+, ,Chi tiết
 4, 1621MATH1413, Độ đo và tích phân, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
