STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1911FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1911MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1911PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1911FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 1.00, D, ,Chi tiết
 5, 1911POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1911PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1911POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1921FRAN1212, Đọc - Viết 1 (DL), 2, Bắt Buộc, , , ,Chi tiết
 2, 1921FRAN1202, Nghe - Nói 1 (DL), 3, Bắt Buộc, , , ,Chi tiết
 3, 1921FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 4, 1921FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 5, 1921FRAN1283, Tiếng Pháp du lịch 1, 3, Bắt Buộc, , , ,Chi tiết
 1, 2011FRAN1213, Đọc - Viết 2 DL, 2, Bắt Buộc, , , ,Chi tiết
 2, 2011FRAN1081, Lịch sử hình thành và phát triển du lịch, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 2011FRAN1073, Tin học ứng dụng trong du lịch, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 4, 2011FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 1, 2021PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 4.00, A, ,Chi tiết
 2, 2021POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, , , ,Chi tiết
 3, 2021FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 4, 2021ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 5, 2021ENGL2403, Tiếng Anh học phần III, 3, Tự Chọn, , , ,Chi tiết
 1, 2031FRAN1024, Ngữ pháp tiếng Pháp 2, 2, Bắt Buộc, , , ,Chi tiết
 2, 2031FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 1, 2111FRAN1726, Đọc - Viết 3 (Du lịch), 2, Tự Chọn, 1.50, D+, ,Chi tiết
 2, 2111FRAN1215, Đọc - Viết 4 (DL), 2, Bắt Buộc, 0.00, F, ,Chi tiết
 3, 2111FRAN1249, Kinh tế du lịch, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 4, 2111FRAN1725, Nghe - Nói 3 (Du lịch), 3, Tự Chọn, 1.50, D+, ,Chi tiết
 5, 2111FRAN1074, Nghiệp vụ hướng dẫn du lịch, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 6, 2111FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 2111FRAN1248, Nhập môn Luật, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 2111FRAN1075, Quản trị lữ hành, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 9, 2111POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 2111FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
