STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1011LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 2, 1011PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1011ENGL1087, Kỹ năng đọc 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1011ENGL1096, Kỹ năng nghe 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1011ENGL1083, Kỹ năng nói 1, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1011ENGL1078, Kỹ năng Viết 1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 1011ENGL1027, Lịch sử văn học Anh, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1011POLI1901, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP1, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1011FREN2001," Tiếng Pháp ngoại ngữ 2, học phần 1", 3, Tự Chọn, 4.00, A, ,Chi tiết
 10, 1011COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 11, 1011ENGL1137, Văn phạm thương mại, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1021PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1021ENGL1088, Kỹ năng đọc 2, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 3, 1021ENGL1097, Kỹ năng nghe 2, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 4, 1021ENGL1084, Kỹ năng nói 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 5, 1021ENGL1093, Kỹ năng Viết 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1021POLI1902, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin HP2, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 7, 1021PSYC1005, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1021FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, 0.50, F+, ,Chi tiết
 9, 1021LITR1007, Tiếng Việt, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 1, 1111LITR1006, Dẫn luận ngôn ngữ học, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1111POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 1.00, D, ,Chi tiết
 3, 1111PHYL1004-8, Giáo dục thể chất 3 (Cầu lông), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1111ENGL1089, Kỹ năng đọc 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1111ENGL1013, Kỹ năng học tập, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1111ENGL1098, Kỹ năng nghe 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1111ENGL1085, Kỹ năng nói 3, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1111ENGL1094, Kỹ năng viết 3, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 9, 1111ENGL1077, Lý thuyết dịch, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 10, 1111ENGL1019, Ngôn ngữ học 1, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 11, 1111PSYC1002, Tâm lý học lứa tuổi và Tâm lý học sư phạm, 2, Tự Chọn, , , ,Chi tiết
 12, 1111FREN2003," Tiếng Pháp ngoại ngữ 2, học phần 3", 3, Tự Chọn, 3.00, B, ,Chi tiết
 13, 1111ENGL1056, Văn phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1121ENGL1075, Biên dịch thương mại, 4, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1121ENGL1036, Đọc 4, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1121PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1121ENGL1046, Nghe 4, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1121ENGL1020, Ngôn ngữ học 2, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1121ENGL1054, Nói 4, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1121FREN2002," Tiếng Pháp ngoại ngữ 2, học phần 2", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 8, 1121FREN2004," Tiếng Pháp ngoại ngữ 2, học phần 4", 3, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1121ENGL1042, Viết 4, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 1, 1211ENGL1065, Biên dịch du lịch 1, 4, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1211ENGL1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 3, 1211ENGL1037, Đọc 5, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 1211ENGL1047, Nghe 5, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1211ENGL1055, Nói 5, 2, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1211ENGL1076, Phiên dịch thương mại 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1211POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1211ENGL1029, Văn học Anh hiện đại 1, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 9, 1211ENGL1041, Viết 3, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1221ENGL1070, Biên dịch báo chí 1, 4, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1221ENGL1038, Đọc 6, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1221ENGL1026, Giao tiếp liên văn hoá, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1221ENGL1048, Nghe 6, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1221ENGL1009, Ngôn ngữ học đối chiếu Anh – Việt, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 6, 1221ENGL1071, Phiên dịch báo chí 1, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1221ENGL1031, Văn học Mỹ 1, 2, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1311ENGL1103, Biên dịch báo chí 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1311ENGL1104, Biên dịch du lịch 2, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1311ENGL1050, Đọc 7, 2, Tự Chọn, 2.00, C, ,Chi tiết
 4, 1311ENGL1062, Học ngoại ngữ với sự hỗ trợ của CNTT, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1311ENGL1049, Nghe 7, 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1311ENGL1024, Ngôn ngữ học tri nhận, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1311ENGL1149, Rèn luyện nghiệp vụ, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1321ENGL1044, Nghe 2, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1321PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1321PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1321ENGL1142, Thực tập cuối khóa, 6, Bắt Buộc, 4.00, A, ,Chi tiết
