STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1611FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 3, 1611FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 4, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 5, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1621PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1621FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 4, 1621POLI1903, Pháp luật đại cương, 2, Bắt Buộc, , , ,Chi tiết
 5, 1621MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , , ,Chi tiết
 6, 1621ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, , , ,Chi tiết
 7, 1621FRAN1129, Tiếng Việt chuyên ngành tiếng Pháp Biên phiên dịch, 2, Tự Chọn, , , ,Chi tiết
 1, 1711PHYL2410, Giáo dục Thể chất 2 - Khiêu vũ thể thao cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 2, 1711TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 1, 1721FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, , , ,Chi tiết
 2, 1721POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, , , ,Chi tiết
 3, 1721PHYL2407, Giáo dục Thể chất 2 - Bóng rổ cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1721FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, , , ,Chi tiết
 5, 1721FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Bắt Buộc, , , ,Chi tiết
 6, 1721FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 7, 1721FRAN1138, Thông tin thời sự 1, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1721FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 1, 1811FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 2, 1811MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Tự Chọn, , , ,Chi tiết
 3, 1811PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1811PHYL2414, Giáo dục Thể chất 3 - Bóng rổ nâng cao, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1811FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 0.00, F, ,Chi tiết
 6, 1811POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 7, 1811PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1811ENGL2402, Tiếng Anh học phần II, 3, Tự Chọn, 0.50, F+, ,Chi tiết
 1, 1821FRAN1112, Đọc - Viết 1 (BPD), 2, Bắt Buộc, , , ,Chi tiết
 2, 1821PHYL2406, Giáo dục Thể chất 2 - Bơi lội cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1821FRAN1102, Nghe - Nói 1 (BPD), 3, Bắt Buộc, , , ,Chi tiết
 4, 1821FRAN1027, Ngôn ngữ học đối chiếu Pháp - Việt, 2, Bắt Buộc, , , ,Chi tiết
 5, 1821FRAN1021, Ngữ âm tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 6, 1821FRAN1064, Nguyên tắc dịch thuật, 2, Bắt Buộc, , , ,Chi tiết
 7, 1821TTTH1001, Tin học căn bản, 3, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1821FRAN1022, Từ vựng tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 9, 1821FRAN1032, Văn hóa Pháp, 2, Bắt Buộc, , , ,Chi tiết
