STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 2, 1411FREN1012, Đọc Viết cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 3, 1411PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 0.00, F, ,Chi tiết
 4, 1411FREN1011, Nghe Nói cơ sở, 4, Bắt Buộc, , , ,Chi tiết
 5, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, , , ,Chi tiết
 6, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, , , ,Chi tiết
 7, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 0.50, F+, ,Chi tiết
 1, 1421FREN1023, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, , , ,Chi tiết
 2, 1421FREN1205, Phương pháp nghiên cứu khoa học, 2, Bắt Buộc, , , ,Chi tiết
 3, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1421LITR1007, Tiếng Việt, 2, Bắt Buộc, , , ,Chi tiết
 5, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 1, 1431POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 3.50, B+, ,Chi tiết
 1, 1511FRAN1011, Đọc viết cơ sở, 4, Tự Chọn, 0.00, F, ,Chi tiết
 2, 1511FRAN1001, Nghe nói cơ sở, 4, Tự Chọn, 0.00, F, ,Chi tiết
 3, 1511COMP1001, Tin học căn bản, 3, Bắt Buộc, , , ,Chi tiết
