STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1911EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1911MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1911PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1911EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1911EDUC1401, Logic học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 6, 1911EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 2.50, C+, ,Chi tiết
 7, 1911POLI1903, Pháp luật đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 8, 1911PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1911POLI2001, Triết học Mác – Lênin, 3, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 1921POLI2003, Chủ nghĩa xã hội khoa học, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1921MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1921EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1921PSYC1009, Giao tiếp sư phạm, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1921POLI2002, Kinh tế chính trị học Mác - Lênin, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1921EDUC1324, Phương pháp học tập tích cực, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1921EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, 1.00, D, ,Chi tiết
 8, 1921MILI2403," Quân sự chung, chiến thuật, kỹ thuật bắn súng ngắn và sử dụng lựu đạn", 4, Bắt Buộc, 3.00, Ð, ,Chi tiết
 9, 1921PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 1, 2011EDUC1306, Chiến lược phát triển giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 2011EDUC1402, Cơ sở Tâm lý học của quản lý giáo dục, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 2011EDUC1336, Giáo dục gia đình, 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 2011EDUC1501, Giao tiếp trong quản lý giáo dục, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 5, 2011EDUC1309, Khoa học quản lý giáo dục, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 2011EDUC1403, Thống kê trong nghiên cứu khoa học xã hội, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 7, 2011CHIN1901, Tiếng Trung tăng cường, 4, Tự Chọn, , , ,Chi tiết
 8, 2011POLI2005, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 1, 2021EDUC1311, Cơ sở pháp lý của quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 2, 2021EDUC1320, Công tác Đảng và đoàn thể trong trường học, 2, Bắt Buộc, , , ,Chi tiết
 3, 2021EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 2021EDUC1338, Giáo dục hướng nghiệp, 2, Bắt Buộc, , , ,Chi tiết
 5, 2021PHYL2403, Giáo dục Thể chất 2 - Cầu lông cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 6, 2021EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 7, 2021EDUC1409, Kiểm định chất lượng giáo dục, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 2021EDUC1349, Kiểm tra và đánh giá trong giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 9, 2021EDUC1305, Lịch sử các tư tưởng giáo dục, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 2021POLI2004, Lịch sử Đảng cộng sản Việt Nam, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 11, 2021EDUC1332, Marketing trong giáo dục, 2, Tự Chọn, , , ,Chi tiết
 12, 2021EDUC1414, Rèn luyện NV QLGD thường xuyên, 2, Bắt Buộc, , , ,Chi tiết
 13, 2021EDUC1348, Tổ chức hoạt động giáo dục ở trường phổ thông, 2, Bắt Buộc, , , ,Chi tiết
 14, 2021EDUC1356, Xử lý tình huống trong quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
