STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1211EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1211EARC1011, Sinh lý đại cương và Sinh lý trẻ em, 2, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1211PRIM1005, Tiếng Việt trong giáo dục mầm non, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1211PRIM1005, Tiếng Việt trong giáo dục mầm non, 2, Tự Chọn, 3.00, B, ,Chi tiết
 5, 1211PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1211PRIM1003, Toán cơ sở trong giáo dục mầm non, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1221EARC1002, Âm nhạc cơ bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 2, 1221EARC1002, Âm nhạc cơ bản, 3, Tự Chọn, 4.00, A, ,Chi tiết
 3, 1221EARC1022, Dinh dưỡng trẻ em, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 4, 1221EARC1022, Dinh dưỡng trẻ em, 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1221EARC1203, Giáo dục học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 6, 1221EARC1203, Giáo dục học đại cương, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1221MILI1001, Giáo dục quốc phòng (HP1), 2, Bắt Buộc, , , ,Chi tiết
 8, 1221MILI1001, Giáo dục quốc phòng (HP1), 2, Bắt Buộc, , , ,Chi tiết
 9, 1221MILI1002, Giáo dục quốc phòng (HP2), 2, Bắt Buộc, , , ,Chi tiết
 10, 1221MILI1002, Giáo dục quốc phòng (HP2), 2, Bắt Buộc, , , ,Chi tiết
 11, 1221MILI1003, Giáo dục quốc phòng (HP3), 2, Bắt Buộc, , , ,Chi tiết
 12, 1221MILI1003, Giáo dục quốc phòng (HP3), 2, Bắt Buộc, , , ,Chi tiết
 13, 1221MILI1004, Giáo dục quốc phòng (HP4), 2, Bắt Buộc, , , ,Chi tiết
 14, 1221MILI1004, Giáo dục quốc phòng (HP4), 2, Bắt Buộc, , , ,Chi tiết
 15, 1221EARC1001, Mỹ thuật cơ bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 16, 1221EARC1001, Mỹ thuật cơ bản, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 17, 1221PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Bắt Buộc, 2.00, C, ,Chi tiết
 18, 1221PSYC1007, Quản lý hành chính nhà nước và Quản lý ngành giáo dục và đào tạo, 1, Tự Chọn, 2.00, C, ,Chi tiết
 19, 1221EARC1016, Tâm lý học mầm non 1, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 20, 1221EARC1016, Tâm lý học mầm non 1, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 21, 1221DOMS1009, Trang điểm căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 22, 1221DOMS1009, Trang điểm căn bản, 2, Tự Chọn, 4.00, A, ,Chi tiết
 23, 1221PRIM1001, Văn học thiếu nhi, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 24, 1221PRIM1001, Văn học thiếu nhi, 2, Tự Chọn, 3.00, B, ,Chi tiết
 25, 1221EARC1023, Vệ sinh - bệnh học trẻ em, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 26, 1221EARC1023, Vệ sinh - bệnh học trẻ em, 3, Tự Chọn, 3.00, B, ,Chi tiết
 1, 1231POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1231POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 3, 1231FLAN1003, Tiếng Anh học phần III, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 1231FLAN1003, Tiếng Anh học phần III, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 1, 1311EARC1013, Âm nhạc mầm non, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 2, 1311EARC1013, Âm nhạc mầm non, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1311PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1311PHYL1005, Giáo dục thể chất 3 (Bóng chuyền), 1, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1311DOMS1003, Làm bánh, 2, Tự Chọn, 4.00, A, ,Chi tiết
 6, 1311DOMS1003, Làm bánh, 2, Tự Chọn, 4.00, A, ,Chi tiết
 7, 1311EARC1010, Múa cơ bản, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 8, 1311EARC1010, Múa cơ bản, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 9, 1311EARC1047, Sơ cấp cứu và đề phòng một số tai nạn thường gặp ở trẻ em, 3, Tự Chọn, 3.00, B, ,Chi tiết
 10, 1311EARC1047, Sơ cấp cứu và đề phòng một số tai nạn thường gặp ở trẻ em, 3, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1311EARC1017, Tâm lý học mầm non 2, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 12, 1311EARC1017, Tâm lý học mầm non 2, 3, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1321EARC1018, Giáo dục học mầm non, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1321EARC1018, Giáo dục học mầm non, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1321EARC1033, Giao tiếp sư phạm mầm non, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1321EARC1033, Giao tiếp sư phạm mầm non, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1321EARC1015, Hướng dẫn trẻ em vẽ, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1321EARC1015, Hướng dẫn trẻ em vẽ, 3, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1321EARC1021, Lý luận dạy học mầm non, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1321EARC1021, Lý luận dạy học mầm non, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1321EARC1020, Phát triển chương trình Giáo dục Mầm non, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 10, 1321EARC1020, Phát triển chương trình Giáo dục Mầm non, 2, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1321EARC1044, Rèn luyện nghiệp vụ sư phạm 1, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 12, 1321EARC1044, Rèn luyện nghiệp vụ sư phạm 1, 2, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1411EARC1206, Chương trình cơ bản về dạy học của Intel, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 2, 1411EARC1206, Chương trình cơ bản về dạy học của Intel, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 3, 1411EARC1030, Phương pháp giáo dục thể chất cho trẻ mầm non, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 4, 1411EARC1030, Phương pháp giáo dục thể chất cho trẻ mầm non, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 5, 1411EARC1024, Phương pháp khám phá khoa học xã hội, 3, Bắt Buộc, 3.50, B+, ,Chi tiết
 6, 1411EARC1024, Phương pháp khám phá khoa học xã hội, 3, Tự Chọn, 3.50, B+, ,Chi tiết
 7, 1411EARC1025, Phương pháp làm quen với toán cho trẻ mầm non, 3, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1411EARC1025, Phương pháp làm quen với toán cho trẻ mầm non, 3, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1411EARC1026, Phương pháp phát triển ngôn ngữ cho trẻ mầm non, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 10, 1411EARC1026, Phương pháp phát triển ngôn ngữ cho trẻ mầm non, 3, Tự Chọn, 4.00, A, ,Chi tiết
 11, 1411EARC1045, Rèn luyện nghiệp vụ sư phạm 2, 2, Bắt Buộc, 4.00, A, ,Chi tiết
 12, 1411EARC1045, Rèn luyện nghiệp vụ sư phạm 2, 2, Tự Chọn, 4.00, A, ,Chi tiết
 13, 1411EARC1036, Thiết kế môi trường giáo dục trong trường mầm non, 2, Tự Chọn, 4.00, A, ,Chi tiết
 14, 1411EARC1036, Thiết kế môi trường giáo dục trong trường mầm non, 2, Tự Chọn, 4.00, A, ,Chi tiết
 15, 1411EARC1019, Tổ chức hoạt động vui chơi, 2, Bắt Buộc, 4.00, A, ,Chi tiết
